stop_name,parent_station,stop_id,stop_lat,stop_lon,location_type,platform_code
"Brilon-Stadt, Bahnhof",438570,458341,51.39905,8.5753,,
Britz,388059,172553,52.87269,13.820199,,1
Britz,388059,378988,52.87274,13.820118,,2
"Britz, Bahnhof",,388059,52.872932,13.820549,1,
Brniste,,491702,50.71651,14.728409,1,
Brniste,491702,544674,50.71656,14.72875,,
Brno hl.n.,,213572,49.19054,16.612774,1,
Brno hl.n.,213572,581834,49.19054,16.612774,,
Brocken,,267214,51.799824,10.618132,1,
Brocken,267214,388054,51.799557,10.618559,,
Brockhöfe,,512607,53.002136,10.258539,1,
Brockhöfe,512607,87744,53.002136,10.258539,,
Broderstorf,265797,372897,54.078915,12.262763,,
Broderstorf Bahnhof,,265797,54.07915,12.263279,1,
Brohl,12268,411833,50.48143,7.332639,,
Brohl(Brohltalbahn),12268,88897,50.480873,7.332053,,
Brohl-Lützing Brohl Bf,,12268,50.481426,7.332642,1,
"Broistedt, Bahnhof",,13334,52.196842,10.319999,1,
Brokstedt,,646769,53.990242,9.824099,1,
Brokstedt,646769,612853,53.990265,9.824056,,
Brokstedt,646769,659098,53.990215,9.824142,,
Brombach/Hauingen (Lörrach) Ba,,199385,47.63767,7.69549,1,
"Bronnbach, Bahnhof",,98434,49.714947,9.543567,1,
Bruchenbrücken,561522,160871,50.30218,8.788489,,
Bruchhausen (b. Ettlingen),,421427,48.924004,8.373942,1,
Bruchhausen(b Ettlingen),421427,52160,48.923992,8.373975,,
Bruchköbel,556215,30909,50.186188,8.919293,,
Bruchköbel Bahnhof,,556215,50.186398,8.91946,1,
Bruchmühlbach-Miesau,347234,562272,49.38534,7.443979,,
"Bruchmühlbach-Miesau, Bahnhof",,347234,49.385143,7.443665,1,
Bruchmühlen,,465844,52.204414,8.449097,1,
Bruchmühlen,465844,340134,52.20447,8.449148,,
Bruchmühlen,465844,627331,52.204357,8.449046,,
Bruchsal,,403178,49.124924,8.590347,1,
Bruchsal,403178,527531,49.124622,8.589649,,
Bruchsal Am Mantel,,645150,49.141193,8.563271,1,
Bruchsal Am Mantel,645150,92798,49.141182,8.56327,,
Bruchsal Bildungszentrum,294994,54208,49.110348,8.574507,,
Bruchsal Gew. Bildungszentrum,,294994,49.110394,8.574563,1,
Bruchsal Schlachthof,,418100,49.11892,8.609687,1,
Bruchsal Schlachthof,418100,393455,49.118927,8.609716,,
Bruchsal Schlossgarten,,455870,49.13139,8.594092,1,
Bruchsal Schloßgarten,455870,128244,49.13144,8.59406,,
Bruchsal Sportzentrum,,620184,49.135532,8.589655,1,
Bruchsal Sportzentrum,620184,80685,49.135445,8.589941,,
Bruchsal Stegwiesen,,58662,49.13645,8.598189,1,
Bruchsal Stegwiesen,58662,629188,49.136436,8.598199,,
Bruchsal Tunnelstraße,,138847,49.119717,8.594694,1,
Bruchsal Tunnelstraße,138847,474090,49.11955,8.594378,,
Bruck/Mur,,228903,47.41388,15.279491,1,
Bruck/Mur,228903,632712,47.41388,15.279491,,
Bruckberg,,115917,48.51598,11.997782,1,
Bruckberg,115917,296207,48.51598,11.997782,,
Bruckmühl,,570015,47.881172,11.91485,1,
Bruckmühl,570015,123564,47.88082,11.915531,,
Brugg AG,,327584,47.48086,8.208845,1,
Brugg AG,327584,486420,47.48086,8.208845,,
Brunau-Packebusch,,381108,52.751274,11.484586,1,
Brunau-Packebusch,381108,167452,52.751274,11.484586,,
Brunnen (Oberbay),,273725,48.629158,11.298102,1,
Brunnen(Oberbay),273725,313368,48.629158,11.2981,,
Bruxelles Midi,,207764,50.835377,4.335694,1,
Bruxelles Midi,207764,513772,50.835377,4.335694,,
Bruxelles-Nord,,570491,50.860237,4.361454,1,
Bruxelles-Nord,570491,205453,50.860237,4.361454,,
Bräunlingen Bahnhof,,53633,47.931774,8.457342,1,
Bräunlingen Bahnhof,53633,479031,47.931873,8.457104,,
Bräunlingen Industriegebiet,,383557,47.928314,8.470871,1,
Bräunlingen Industriegebiet,383557,38744,47.928337,8.470812,,
Brötzingen Mitte,,519678,48.889496,8.667117,1,
Brötzingen Mitte,519678,332958,48.889465,8.667027,,
Brötzingen Sandweg,,326659,48.88591,8.662625,1,
Brötzingen Sandweg,326659,437133,48.88588,8.662347,,
Brötzingen Wohnlichstraße,648395,584269,48.87946,8.653965,,
Brötzingen Wohnlichstraße (Bus),,648395,48.8795,8.654163,1,
Brück(Mark),541367,274182,52.18701,12.75893,,2
Brück(Mark),541367,495480,52.186836,12.758456,,1
"Brück, Bahnhof",,541367,52.187138,12.758332,1,
Brügge(Prign),541925,127434,53.256023,12.228819,,1
"Brügge, Bahnhof",,541925,53.256737,12.229043,1,
Brühl,327898,451903,50.82865,6.913105,,
Brühl Bf,,327898,50.829247,6.912716,1,
Brühl Kierberg Bf,,480929,50.8382,6.888362,1,
Brühl-Kierberg,480929,651966,50.838196,6.888375,,
Bubach,,267178,49.411022,6.948217,1,
Bubach,267178,46070,49.411022,6.94821,,
Bubenreuth,,417457,49.629543,11.011998,1,
Bubenreuth,417457,222586,49.629543,11.011994,,
Buchbrunn-Mainstockheim,,76105,49.763283,10.145178,1,
Buchbrunn-Mainstockheim,76105,141804,49.763283,10.145179,,
Buchen Ost,586492,159430,49.519154,9.332137,,
Buchen(Odenw),553286,263455,49.52353,9.327179,,
"Buchen, Bahnhof",,553286,49.523567,9.327163,1,
"Buchen, Bahnhof Ost",,586492,49.51915,9.332094,1,
Buchenau,,7106,48.161476,11.225509,1,
Buchenau(Lahn),98607,590726,50.87061,8.601115,,
Buchenau(Oberbay),7106,379011,48.16028,11.224497,,
Buchenhain,,105028,48.031532,11.497798,1,
Buchenhain,105028,673998,48.031254,11.497442,,
Buchenhorst,207735,235205,54.268238,12.711533,,
Buchenhorst Bahnhof,,207735,54.268257,12.711539,1,
Buchholz (Brsg) Bahnhof,,191975,48.083515,7.915514,1,
"Buchholz (bei Treuenbrietzen), Bahnhof",,470295,52.16573,12.920466,1,
Buchholz(Baden),191975,454366,48.08358,7.915166,,
Buchholz(Nordheide),517198,553695,53.324684,9.876265,,
Buchholz(Zauche),470295,205769,52.165688,12.920432,,1
"Buchholz, Buchholz (Nordheide)",,517198,53.324844,9.876536,1,
Buchloe,,413039,48.033722,10.716219,1,
Buchloe,413039,352384,48.033722,10.716217,,
"Buckow (bei Beeskow), Bahnhof",,46254,52.188248,14.169418,1,
Buckow(Beeskow),46254,147464,52.18818,14.169507,,
Budapest-Kelenföld,,536022,47.464355,19.020456,1,
Budapest-Kelenföld,536022,38102,47.464355,19.020456,,
Budapest-Keleti,,35849,47.50038,19.085072,1,
Budapest-Keleti,35849,451129,47.50038,19.085072,,
Budapest-Nyugati,,340523,47.510708,19.057467,1,
Budapest-Nyugati,340523,111449,47.510708,19.057467,,
Buddenhagen,,225416,54.001514,13.681989,1,
Buddenhagen,225416,101702,54.00156,13.68228,,
Budenheim,285350,345017,50.026836,8.174062,,
"Budenheim, Bahnhof",,285350,50.026825,8.17395,1,
Bufleben,,636595,50.99768,10.709053,1,
Bufleben,636595,156496,50.999134,10.708878,,
Buggingen,679699,533681,47.855255,7.628161,,
Buggingen Bahnhof,,679699,47.85505,7.62808,1,
Buir,589775,539883,50.8624,6.574514,,
Bukovno,,429905,50.443344,14.833341,1,
Bukovno,429905,160016,50.443344,14.833341,,
Buldern,253352,542923,51.863052,7.370479,,
"Buldern, Bahnhof",,253352,51.86305,7.370479,1,
Bullay Bf,,545212,50.054455,7.134573,1,
Bullay(DB),545212,453142,50.05446,7.134584,,
Burbach Bf,,652575,50.748962,8.077813,1,
Burbach Mitte,,418417,49.243614,6.944928,1,
Burbach Mitte,418417,131070,49.243584,6.945218,,1
Burbach Mitte,418417,91720,49.243683,6.9452,,2
Burbach(Kr Siegen),652575,127781,50.748966,8.077808,,
Burg Stargard,,660239,53.499695,13.303394,1,
Burg Stargard(Meckl),660239,173239,53.49959,13.303225,,
Burg(Dillkr) Nord,55231,410540,50.699883,8.307686,,
Burg(Dithm),,106056,54.007977,9.250107,1,
Burg(Dithm),106056,62912,54.008015,9.250002,,
Burg(Magdeburg),,633120,52.274292,11.840347,1,
Burg(Magdeburg),633120,176098,52.27415,11.839925,,1
Burg(Magdeburg),633120,616271,52.274242,11.83988,,2
Burg(Magdeburg),633120,658228,52.27428,11.839845,,3
Burg(Magdeburg),633120,673487,52.27434,11.840271,,
Burg-u. Nieder Gemünden,539122,329467,50.69089,9.047665,,
Burgau (Schwab),,289669,48.424797,10.427015,1,
Burgau(Schwab),289669,20603,48.424797,10.427012,,
Burgbernheim,,617320,49.454323,10.320223,1,
Burgbernheim,617320,189253,49.454323,10.320221,,
Burgbernheim-Wildbad,,484657,49.443295,10.312318,1,
Burgbernheim-Wildbad,484657,292337,49.443295,10.312317,,
Burgbrohl,,250073,50.457855,7.283775,1,
Burgbrohl,250073,428937,50.457855,7.283775,,
Burgdorf,147791,214620,52.448708,10.002837,,
Burgdorf Bahnhof,,147791,52.448593,10.003145,1,
Burghaun Bahnhof,,512408,50.70043,9.728355,1,
Burghaun(Hünfeld),512408,80415,50.70055,9.727953,,
Burghausen,,186328,48.174202,12.828185,1,
Burghausen,186328,483027,48.1742,12.828182,,
Burgheim,,469452,48.70105,11.026982,1,
Burgheim,469452,18733,48.70105,11.026984,,
Burgholzhausen v d H,580172,393890,50.257793,8.677106,,
Burgholzhausen v d Höhe,580172,296589,50.257793,8.676841,,
Burgkemnitz,,615009,51.68882,12.407167,1,
Burgkemnitz,615009,112161,51.68882,12.407167,,
Burgkirchen,,284780,48.166904,12.72778,1,
Burgkirchen,284780,332468,48.16691,12.727783,,
Burgkunstadt,,616150,50.137653,11.242721,1,
Burgkunstadt,616150,293084,50.137657,11.242723,,
Burglauer,,297216,50.27434,10.184443,1,
Burglauer,297216,83528,50.27434,10.184441,,
Burgsinn,,586643,50.15032,9.656072,1,
Burgsinn,586643,631096,50.15032,9.656067,,
Burgstall (M),,654274,48.928516,9.369734,1,
Burgstall(Murr),654274,18401,48.928646,9.369932,,
"Burgsteinfurt, Bahnhof",,628276,52.14738,7.329336,1,
Burgstädt,592467,516879,50.915817,12.812707,,
"Burgstädt, Bahnhof",,592467,50.915707,12.81233,1,
"Burgstädt, Bahnhof",592467,569387,50.91573,12.81259,,
Burhafe(Ostfriesl),,654611,53.606556,7.711074,1,
Burhafe(Ostfriesl),654611,18829,53.606556,7.711074,,
Burkhardswalde Bahnhof,,5287,50.925343,13.838583,1,
Burkhardswalde-Maxen,5287,591483,50.925144,13.838369,,
"Burkhardtsdorf, Bahnhof",,295804,50.733208,12.932291,1,
"Burkhardtsdorf, Bahnhof",295804,333247,50.733063,12.931868,,
"Burkhardtsdorf, Bahnhof",295804,546617,50.733353,12.932668,,
"Burkhardtsdorf, Mitte",,119340,50.73235,12.912878,1,
"Burkhardtsdorf, Mitte",119340,444897,50.732933,12.916148,,
Burkheim-Bischoffingen,634223,572018,48.104008,7.611766,,
Burkheim-Bischoffingen Bf,,634223,48.104256,7.611991,1,
Burladingen,577941,291988,48.290054,9.113057,,
Burladingen Bhf,,577941,48.29001,9.112546,1,
Burladingen West,,251006,48.29229,9.098973,1,
Burladingen West,251006,476197,48.29227,9.099292,,
Buschmühle,210627,252628,50.825928,13.689158,,
Buschow,299773,105769,52.592083,12.629481,,2
Buschow,299773,250938,52.592278,12.629501,,1
"Buschow, Bahnhof",,299773,52.59216,12.629499,1,
Buseck-Großen-Buseck Bahnhof,,486412,50.60579,8.781573,1,
Busenbach,,545486,48.929302,8.450569,1,
Busenbach,545486,299565,48.92931,8.450563,,
Butoves,,659139,50.38811,15.424909,1,
Butoves,659139,495614,50.38811,15.424909,,
Buttenheim,,304665,49.799397,11.013732,1,
Buttenheim,304665,5371,49.799397,11.01373,,
Buttstädt,,388731,51.126644,11.4179,1,
Buttstädt,388731,526964,51.126995,11.418412,,
Butzbach,373705,652263,50.431156,8.669517,,
Butzbach Bahnhof,,373705,50.430756,8.669672,1,
Butzbach-Kirch-Göns Bahnhof,,359422,50.473057,8.666983,1,
Butzbach-Ostheim Bahnhof,,577405,50.406384,8.675313,1,
Buxtehude,404075,139169,53.470493,9.688313,,
"Buxtehude, Buxtehude",,404075,53.470547,9.688062,1,
Bysice,,91336,50.305897,14.60384,1,
Bysice,91336,86658,50.305717,14.60384,,
Bärenhecke Bahnhof,,512532,50.82731,13.771811,1,
Bärenhecke-Johnsbach,512532,74362,50.827164,13.772021,,
Bärenklau,603301,293463,52.704163,13.143378,,1
"Bärenklau (OHV), Bahnhof",,603301,52.704643,13.143653,1,
Bärenstein Bahnhof,,272978,50.809498,13.794745,1,
"Bärenstein(b Glashütte, Sachs)",272978,68550,50.809727,13.794728,,
Bärental Bahnhof,,542317,47.871254,8.098169,1,
Bärnsdorf,525794,427819,51.166767,13.72074,,
Bärnsdorf Bahnhof,,525794,51.166847,13.720769,1,
Bärnsdorf Bahnhof,525794,557632,51.166847,13.720697,,
Bäumenheim,,672123,48.680336,10.809967,1,
Bäumenheim,672123,553885,48.680332,10.809972,,
Böbingen(Rems),8651,266732,48.822437,9.912807,,
"Böbingen, Bahnhof",,8651,48.82233,9.912415,1,
Böblingen,,489599,48.687847,9.004533,1,
Böblingen,489599,509744,48.68776,9.004128,,
Böblingen,489599,626006,48.68782,9.004712,,
Böblingen Danziger Straße,,595732,48.67897,8.997167,1,
Böblingen Danziger Straße,595732,145128,48.67877,8.99775,,
Böblingen Danziger Straße,595732,168279,48.67925,8.996628,,
Böblingen Heusteigstraße,,221120,48.675632,9.025724,1,
Böblingen Heusteigstraße,221120,81035,48.67566,9.025742,,
Böblingen Südbahnhof,,14641,48.67726,9.010273,1,
Böblingen Südbahnhof,14641,552021,48.67728,9.010291,,
Böblingen Zimmerschlag,,274436,48.67027,9.035129,1,
Böblingen Zimmerschlag,274436,336200,48.670578,9.03512,,
Böckingen Berufsschulzentrum,,531629,49.140335,9.181986,1,
Böckingen Sonnenbrunnen,,48118,49.14055,9.191113,1,
Böckingen Sonnenbrunnen,48118,558229,49.140656,9.191198,,
Böckingen West,,347264,49.13929,9.165717,1,
Böckingen West,347264,265782,49.1393,9.165441,,
Bödigheim,453890,37380,49.47593,9.317207,,
"Bödigheim, Bahnhof",,453890,49.475697,9.317012,1,
Böhl-Iggelheim,437194,128623,49.37983,8.303602,,
"Böhl-Iggelheim, Bahnhof",,437194,49.379852,8.304619,1,
Böhlen Werke,,54850,51.184704,12.384024,1,
Böhlen Werke,54850,553450,51.184704,12.384024,,
Böhlen(Leipzig),,549748,51.203037,12.381991,1,
Böhlen(Leipzig),549748,46023,51.203037,12.381991,,
Böhmhof,,651536,49.052105,13.110876,1,
Böhmhof,651536,310800,49.0521,13.11088,,
Böhringen-Rickelhausen Bahnhof,,438521,47.74887,8.926065,1,
Böhringen-Rickelshausen,438521,509439,47.74895,8.925769,,
Bölzke,657503,678547,53.107445,12.269355,,1
"Bölzke, Bahnhof",,657503,53.107418,12.269501,1,
Bönen,88661,555790,51.598015,7.757296,,
"Bönen, Bahnhof",,88661,51.598015,7.757294,1,
Bönen-Nordbögge,451900,455203,51.615707,7.7422,,
Bönningstedt,,392373,53.663044,9.910363,1,
Bönningstedt,392373,321202,53.663387,9.910234,,
"Börnecke (Harz), Bahnhof (Bus)",,94723,51.81968,10.995759,1,
Börnecke(Harz),94723,452522,51.81968,10.995759,,
Börßum,483119,289817,52.060463,10.568935,,
"Börßum, Bahnhof",,483119,52.06024,10.569137,1,
Bösdorf(Sachs-Anh),,55004,52.4221,11.064149,1,
Bösdorf(Sachs-Anh),55004,260645,52.4221,11.064149,,
"Bösensell, Bahnhof",,180734,51.907032,7.487691,1,
Bösperde,426830,644513,51.45894,7.774233,,
Bötzingen,378849,653041,48.070175,7.721616,,
Bötzingen Bahnhof,,378849,48.070232,7.721487,1,
Bötzingen Mühle,,527259,48.07582,7.728117,1,
Bötzingen Mühle,527259,650438,48.075554,7.727931,,
Büchenbach,,213617,49.26777,11.074188,1,
Büchenbach,213617,624415,49.267765,11.074192,,
Büches-Düdelsheim,221672,123592,50.29737,9.066751,,
Büchig,,5247,49.04793,8.46107,1,
Büchig,5247,177297,49.047558,8.46107,,
Büchig,5247,661779,49.048317,8.461052,,
Bückeburg,352044,653575,52.26766,9.047536,,
Bückeburg Bahnhof,,352044,52.26746,9.047715,1,
Büdingen Bahnhof,,615373,50.288967,9.102408,1,
Büdingen(Oberhess),615373,645785,50.28887,9.102598,,
Büdingen(Westerw),,3838,50.62475,7.895901,1,
Büdingen(Westerw),3838,247765,50.62475,7.895901,,
Büdingen-Büches-Düdelsheim Bahnhof,,221672,50.29735,9.06675,1,
Bühl (Baden),,402821,48.696926,8.129915,1,
Bühl(Baden),402821,420260,48.696674,8.129299,,
Bülach,,194813,47.52395,8.536209,1,
Bülach,194813,402105,47.52395,8.536209,,
Bülzig,,285700,51.894894,12.752715,1,
Bülzig,285700,62038,51.894894,12.752715,,
Bünde(Westf),248347,191872,52.202076,8.573876,,
"Bünde, Bahnhof / ZOB",,248347,52.202076,8.573871,1,
Bürgeln,166124,414147,50.85375,8.817194,,
Bürstadt,528215,252264,49.645767,8.458188,,
Bürstadt,528215,317479,49.64509,8.45925,,
"Bürstadt, Bahnhof",,528215,49.645287,8.459148,1,
Büsenbachtal,101653,100177,53.269596,9.85859,,
"Büsenbachtal, Büsenbachtal",,101653,53.26935,9.858249,1,
Büsum,,660067,54.133823,8.867113,1,
Büsum,660067,113373,54.133823,8.867113,,
Büttelborn-Klein-Gerau Bahnhof,,545536,49.919758,8.517339,1,
Büttgen,407456,428363,51.19721,6.605785,,
Bützow,288369,203501,53.837112,11.998194,,
Bützow Bahnhof,,288369,53.837006,11.997513,1,
Cadenberge,,675041,53.768036,9.058191,1,
Cadenberge,675041,557027,53.768093,9.058161,,
Cadolzburg,,169630,49.46065,10.863605,1,
Cadolzburg,169630,662821,49.460648,10.863611,,
Cainsdorf,189888,601683,50.686558,12.496565,,
"Cainsdorf, Bahnhof",,189888,50.68659,12.496473,1,
Calau(Nl),149695,20580,51.738014,13.979786,,4
Calau(Nl),149695,260887,51.738083,13.97941,,1
Calau(Nl),149695,419719,51.738064,13.979728,,3
Calau(Nl),149695,477216,51.738102,13.979674,,2
"Calau, Bahnhof",,149695,51.738228,13.980106,1,
Calbe(Saale) Ost,,349862,51.920692,11.810527,1,
Calbe(Saale) Ost,349862,261761,51.920692,11.810527,,
Calbe(Saale) Stadt,,32810,51.91388,11.776342,1,
Calbe(Saale) Stadt,32810,385737,51.91388,11.776342,,
Calbe(Saale) West,,100467,51.905693,11.758783,1,
Calbe(Saale) West,100467,484692,51.905693,11.758783,,
Calberlah,292346,459678,52.42756,10.624914,,
"Calberlah, Bahnhof",,292346,52.427486,10.625076,1,
Calden-Fürstenwald Bahnhof,,672867,51.38055,9.36009,1,
Calden-Fürstenwald Gl.1 Ri.Wolfhagen,672867,172747,51.380436,9.360282,,1
Caldern,541121,632683,50.852943,8.670066,,
Calmbach Bahnhof,612177,445228,48.77648,8.571132,,
Calmbach Süd,456596,182144,48.773396,8.566424,,
"Calmbach, Bahnhof",,612177,48.776703,8.571446,1,
"Calmbach, Süd",,456596,48.773335,8.566361,1,
Calw,162532,277683,48.714684,8.741854,,
"Calw, Bahnhof/ZOB",,162532,48.71448,8.741811,1,
Calw-Heumaden,,435879,48.709305,8.762145,1,
Calw-Heumaden,435879,395516,48.709305,8.762145,,
Camburg (Saale),,226040,51.050858,11.704681,1,
Camburg(Saale),226040,350352,51.050858,11.70468,,
Cammin,,83460,53.43888,13.300016,1,
Cammin(Meckl),83460,403443,53.440365,13.30198,,
Capelle(Westf),231323,561072,51.735268,7.61108,,
"Capelle, Bahnhof",,231323,51.735268,7.611075,1,
Caputh Schwielowsee,453553,447467,52.341007,12.980441,,1
"Caputh, Schwielowsee Bhf",,453553,52.341038,12.980422,1,
Caputh-Geltow,265678,169988,52.35002,12.984185,,1
"Caputh-Geltow, Bahnhof",,265678,52.350018,12.984197,1,
Castrop-Rauxel Hbf,,22433,51.57324,7.305208,1,
Castrop-Rauxel Hbf,22433,3109,51.573524,7.30398,,
Castrop-Rauxel Merklinde Bf,,524274,51.527912,7.324315,1,
Castrop-Rauxel Süd,45396,649648,51.5503,7.310186,,
Castrop-Rauxel Süd Bf,,45396,51.55029,7.310526,1,
Castrop-Rauxel-Merklinde,524274,390782,51.52793,7.324314,,
Celle,109709,347749,52.620457,10.062468,,
Celle Bahnhof,,109709,52.62075,10.064787,1,
Cents-Hamm,,498632,49.61502,6.165978,1,
Cents-Hamm,498632,18770,49.61502,6.165978,,
Cerekvice nad Bystrici,,429305,50.325626,15.716646,1,
Cerekvice nad Bystrici,429305,102465,50.325626,15.716646,,
Cernousy,,397237,51.008045,15.037214,1,
Cernousy,397237,188382,51.008022,15.037492,,
Ceska Kamenice,,458083,50.795822,14.413873,1,
Ceska Kamenice,458083,420014,50.795822,14.413873,,
Ceska Kubice,,179455,49.374557,12.865142,1,
Ceska Kubice,179455,632585,49.374557,12.865142,,
"Ceska Lipa, Strelnice",,480281,50.691704,14.533322,1,
"Ceska Lipa, Strelnice",480281,311673,50.69184,14.533151,,
"Ceska Lipa, hl.n.",,384946,50.67691,14.532963,1,
"Ceska Lipa, hl.n.",384946,452175,50.676697,14.532765,,
"Ceska Lipa, hl.n.",384946,52401,50.676735,14.53281,,
"Ceska Lipa, hl.n.",384946,65139,50.676483,14.532693,,
Ceska Lipa-Holy vrch,,362838,50.682472,14.523027,1,
Ceska Lipa-Holy vrch,362838,69880,50.682377,14.52265,,
Chalon sur Saône,,12425,46.78174,4.843393,1,
Chalon sur Saône,12425,320272,46.78174,4.843393,,
Cham (Oberpf),,116938,49.221867,12.656831,1,
Cham(Oberpf),116938,320095,49.22187,12.656832,,
Chamerau,,128956,49.19672,12.745261,1,
Chamerau,128956,440069,49.196716,12.745258,,
Chaudfontaine,,422703,50.586945,5.643611,1,
Chaudfontaine,422703,191511,50.586945,5.643611,,
Cheb,,633912,50.07349,12.380697,1,
Cheb,633912,262790,50.07349,12.380697,,
Cheb(Gr),,577897,50.086975,12.253503,1,
Cheb(Gr),577897,206455,50.086975,12.253503,,
Cheb-Skalka,,279502,50.07398,12.348341,1,
Cheb-Skalka,279502,127147,50.07398,12.348341,,
Chemnitz Hbf,641271,534082,50.839695,12.930877,,
Chemnitz Kinderwaldstätte,179590,341131,50.884212,12.953568,,
Chemnitz Mitte,243891,195682,50.826443,12.915174,,
Chemnitz Süd,468950,526899,50.823765,12.926188,,
"Chemnitz, Alt Chemnitz Center",,169560,50.796276,12.918079,1,
"Chemnitz, Alt Chemnitz Center",169560,458497,50.796116,12.918358,,
"Chemnitz, Alt Chemnitz Center",169560,584154,50.7965,12.917756,,
"Chemnitz, Altchemnitz",,87411,50.790745,12.926038,1,
"Chemnitz, Altchemnitz",87411,138253,50.790974,12.926074,,
"Chemnitz, Altchemnitz",87411,314298,50.790813,12.925616,,
"Chemnitz, Annenstr",,477902,50.829002,12.923676,1,
"Chemnitz, Annenstr",477902,165624,50.828407,12.924152,,
"Chemnitz, Annenstr",477902,249187,50.827904,12.924412,,
"Chemnitz, Bahnhof Hilbersdorf",,223020,50.863003,12.953122,1,
"Chemnitz, Bahnhof Hilbersdorf",223020,165153,50.86192,12.953518,,
"Chemnitz, Bahnhof Hilbersdorf",223020,293930,50.86178,12.952916,,
"Chemnitz, Bahnhof Reichenhain",,473825,50.794556,12.936153,1,
"Chemnitz, Bahnhof Reichenhain",473825,510853,50.794926,12.936055,,
"Chemnitz, Bahnhof Reichenhain",473825,69404,50.795338,12.934815,,
"Chemnitz, Bahnhof Schönau",,30251,50.818176,12.876667,1,
"Chemnitz, Bahnhof Siegmar",,58552,50.816154,12.84121,1,
"Chemnitz, Bernsbachplatz",,388692,50.824924,12.927035,1,
"Chemnitz, Bernsbachplatz",388692,645448,50.824726,12.927287,,
"Chemnitz, Bernsbachplatz",388692,68617,50.825253,12.926559,,
"Chemnitz, Bf Mitte",,243891,50.826786,12.914198,1,
"Chemnitz, Erdmannsdorfer Str",,49453,50.811314,12.911989,1,
"Chemnitz, Erdmannsdorfer Str",49453,18647,50.811066,12.911818,,
"Chemnitz, Erdmannsdorfer Str",49453,315270,50.811543,12.912168,,
"Chemnitz, Erfenschlag Mitte",,21164,50.78782,12.949987,1,
"Chemnitz, Erfenschlag Mitte",21164,87767,50.78782,12.949987,,
"Chemnitz, Erfenschlag Ost",,447095,50.783985,12.96472,1,
"Chemnitz, Erfenschlag Ost",447095,434508,50.783985,12.96472,,
"Chemnitz, Gustav-Freytag-Str",,657151,50.825294,12.92037,1,
"Chemnitz, Gustav-Freytag-Str",657151,329712,50.825645,12.920235,,
