airline_iata,airline_id,origin_iata,origin_airport_id,destination_iata,destination_airport_id,codeshare,stops,equipment,origin_name,origin_city,origin_country,origin_latitude,origin_longitude,destination_name,destination_city,destination_country,destination_latitude,destination_longitude,air_distance_km,route_pair
EI,837.0,DUB,599.0,VIE,1613.0,,0,320,Dublin Airport,Dublin,IE,53.428713,-6.262121,Vienna International Airport,Vienna,AT,48.110298,16.5697,1702.1,DUB-VIE
EI,837.0,DUB,599.0,VRN,1550.0,,0,320,Dublin Airport,Dublin,IE,53.428713,-6.262121,Verona Villafranca Valerio Catullo Airport,Caselle (VR),IT,45.394955,10.887303,1522.4,DUB-VRN
EI,837.0,DUB,599.0,WAW,679.0,,0,320,Dublin Airport,Dublin,IE,53.428713,-6.262121,Warsaw Chopin Airport,Warsaw,PL,52.165699,20.9671,1824.9,DUB-WAW
EI,837.0,DUB,599.0,ZRH,1678.0,,0,320,Dublin Airport,Dublin,IE,53.428713,-6.262121,Zürich Airport,Zurich,CH,47.458056,8.548056,1237.6,DUB-ZRH
EI,837.0,DUS,345.0,DUB,599.0,,0,320,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Dublin Airport,Dublin,IE,53.428713,-6.262121,914.7,DUS-DUB
EI,837.0,EDI,535.0,DUB,599.0,Y,0,AT7,Edinburgh Airport,Edinburgh,GB,55.950145,-3.372288,Dublin Airport,Dublin,IE,53.428713,-6.262121,336.2,EDI-DUB
EI,837.0,EDI,535.0,ORK,596.0,Y,0,AT7,Edinburgh Airport,Edinburgh,GB,55.950145,-3.372288,Cork International Airport,Cork,IE,51.841301,-8.49111,566.4,EDI-ORK
EI,837.0,EDI,535.0,SNN,603.0,Y,0,AT7,Edinburgh Airport,Edinburgh,GB,55.950145,-3.372288,Shannon Airport,Shannon,IE,52.702,-8.92482,509.7,EDI-SNN
EI,837.0,FAO,1626.0,BHD,467.0,,0,320,Faro - Gago Coutinho International Airport,Faro,PT,37.015909,-7.970939,George Best Belfast City Airport,Belfast,GB,54.618099,-5.8725,1963.8,FAO-BHD
EI,837.0,FAO,1626.0,DUB,599.0,,0,320 321 330 332,Faro - Gago Coutinho International Airport,Faro,PT,37.015909,-7.970939,Dublin Airport,Dublin,IE,53.428713,-6.262121,1829.8,FAO-DUB
EI,837.0,FAO,1626.0,ORK,596.0,,0,320,Faro - Gago Coutinho International Airport,Faro,PT,37.015909,-7.970939,Cork International Airport,Cork,IE,51.841301,-8.49111,1649.0,FAO-ORK
EI,837.0,FAO,1626.0,SNN,603.0,,0,320,Faro - Gago Coutinho International Airport,Faro,PT,37.015909,-7.970939,Shannon Airport,Shannon,IE,52.702,-8.92482,1745.8,FAO-SNN
EI,837.0,FCO,1555.0,DUB,599.0,,0,320,Rome–Fiumicino Leonardo da Vinci International Airport,Rome,IT,41.804532,12.251998,Dublin Airport,Dublin,IE,53.428713,-6.262121,1886.0,FCO-DUB
EI,837.0,FRA,340.0,DUB,599.0,,0,320,Frankfurt Main Airport,Frankfurt am Main,DE,50.026706,8.55835,Dublin Airport,Dublin,IE,53.428713,-6.262121,1086.1,FRA-DUB
EI,837.0,GLA,534.0,DUB,599.0,Y,0,AT7 AT4,Glasgow Airport,Glasgow,GB,55.871899,-4.43306,Dublin Airport,Dublin,IE,53.428713,-6.262121,296.0,GLA-DUB
EI,837.0,GLA,534.0,ORK,596.0,Y,0,AT7,Glasgow Airport,Glasgow,GB,55.871899,-4.43306,Cork International Airport,Cork,IE,51.841301,-8.49111,521.0,GLA-ORK
EI,837.0,GVA,1665.0,DUB,599.0,,0,320,Geneva International Airport,Geneva,CH,46.238098,6.10895,Dublin Airport,Dublin,IE,53.428713,-6.262121,1191.4,GVA-DUB
EI,837.0,HAJ,352.0,DUB,599.0,,0,320,Hannover Airport,Hannover,DE,52.461102,9.68508,Dublin Airport,Dublin,IE,53.428713,-6.262121,1071.7,HAJ-DUB
EI,837.0,HAM,342.0,DUB,599.0,,0,320,Hamburg Helmut Schmidt Airport,Hamburg,DE,53.630402,9.98823,Dublin Airport,Dublin,IE,53.428713,-6.262121,1072.0,HAM-DUB
EI,837.0,IBZ,1225.0,DUB,599.0,,0,320,Ibiza Airport,Ibiza (Eivissa),ES,38.872898,1.37312,Dublin Airport,Dublin,IE,53.428713,-6.262121,1719.7,IBZ-DUB
EI,837.0,IOM,520.0,DUB,599.0,Y,0,AT4,Isle of Man Airport,Castletown,IM,54.083081,-4.623871,Dublin Airport,Dublin,IE,53.428713,-6.262121,130.0,IOM-DUB
EI,837.0,JER,499.0,DUB,599.0,Y,0,AT7,Jersey Airport,St. Peter,JE,49.207901,-2.19551,Dublin Airport,Dublin,IE,53.428713,-6.262121,547.6,JER-DUB
EI,837.0,JER,499.0,ORK,596.0,Y,0,AT7,Jersey Airport,St. Peter,JE,49.207901,-2.19551,Cork International Airport,Cork,IE,51.841301,-8.49111,532.5,JER-ORK
EI,837.0,KIR,601.0,DUB,599.0,Y,0,AT4,Kerry Airport,Farranfore,IE,52.180901,-9.52378,Dublin Airport,Dublin,IE,53.428713,-6.262121,259.4,KIR-DUB
EI,837.0,LGW,502.0,BHD,467.0,,0,320 319,London Gatwick Airport,London,GB,51.148744,-0.185739,George Best Belfast City Airport,Belfast,GB,54.618099,-5.8725,542.3,LGW-BHD
EI,837.0,LGW,502.0,DUB,599.0,,0,320,London Gatwick Airport,London,GB,51.148744,-0.185739,Dublin Airport,Dublin,IE,53.428713,-6.262121,484.6,LGW-DUB
EI,837.0,LGW,502.0,NOC,600.0,,0,319,London Gatwick Airport,London,GB,51.148744,-0.185739,Ireland West Airport Knock,Charlestown,IE,53.910439,-8.817002,659.1,LGW-NOC
EI,837.0,LHR,507.0,BHD,467.0,,0,319,London Heathrow Airport,London,GB,51.470748,-0.459909,George Best Belfast City Airport,Belfast,GB,54.618099,-5.8725,503.1,LHR-BHD
EI,837.0,LHR,507.0,DUB,599.0,,0,320,London Heathrow Airport,London,GB,51.470748,-0.459909,Dublin Airport,Dublin,IE,53.428713,-6.262121,449.3,LHR-DUB
EI,837.0,LHR,507.0,ORK,596.0,,0,320,London Heathrow Airport,London,GB,51.470748,-0.459909,Cork International Airport,Cork,IE,51.841301,-8.49111,555.3,LHR-ORK
EI,837.0,LHR,507.0,SNN,603.0,,0,320,London Heathrow Airport,London,GB,51.470748,-0.459909,Shannon Airport,Shannon,IE,52.702,-8.92482,594.0,LHR-SNN
EI,837.0,LIN,1529.0,DUB,599.0,,0,320,Milano Linate Airport,Segrate (MI),IT,45.445099,9.27674,Dublin Airport,Dublin,IE,53.428713,-6.262121,1426.8,LIN-DUB
EI,837.0,LIS,1638.0,DUB,599.0,,0,320,Lisbon Humberto Delgado Airport,Lisbon,PT,38.7813,-9.13592,Dublin Airport,Dublin,IE,53.428713,-6.262121,1643.4,LIS-DUB
EI,837.0,LIS,1638.0,ORK,596.0,,0,320,Lisbon Humberto Delgado Airport,Lisbon,PT,38.7813,-9.13592,Cork International Airport,Cork,IE,51.841301,-8.49111,1453.1,LIS-ORK
EI,837.0,LYS,1335.0,DUB,599.0,,0,320,Lyon Saint-Exupéry Airport,"Colombier-Saugnieu, Rhône",FR,45.725996,5.090139,Dublin Airport,Dublin,IE,53.428713,-6.262121,1182.0,LYS-DUB
EI,837.0,MAD,1229.0,DUB,599.0,,0,320,Adolfo Suárez Madrid–Barajas Airport,Madrid,ES,40.493407,-3.572249,Dublin Airport,Dublin,IE,53.428713,-6.262121,1452.5,MAD-DUB
EI,837.0,MAN,478.0,DUB,599.0,,0,320,Manchester Airport,"Manchester, Greater Manchester",GB,53.349375,-2.279521,Dublin Airport,Dublin,IE,53.428713,-6.262121,264.2,MAN-DUB
EI,837.0,MAN,478.0,ORK,596.0,Y,0,AT7,Manchester Airport,"Manchester, Greater Manchester",GB,53.349375,-2.279521,Cork International Airport,Cork,IE,51.841301,-8.49111,451.6,MAN-ORK
EI,837.0,MAN,478.0,SNN,603.0,Y,0,AT7 AT4,Manchester Airport,"Manchester, Greater Manchester",GB,53.349375,-2.279521,Shannon Airport,Shannon,IE,52.702,-8.92482,450.1,MAN-SNN
EI,837.0,MRS,1353.0,DUB,599.0,,0,320,Marseille Provence Airport,"Marignane, Bouches-du-Rhône",FR,43.438088,5.2125,Dublin Airport,Dublin,IE,53.428713,-6.262121,1393.1,MRS-DUB
EI,837.0,MUC,346.0,DUB,599.0,,0,320,Munich Airport,Munich,DE,48.353802,11.7861,Dublin Airport,Dublin,IE,53.428713,-6.262121,1381.0,MUC-DUB
EI,837.0,MUC,346.0,ORK,596.0,,0,320,Munich Airport,Munich,DE,48.353802,11.7861,Cork International Airport,Cork,IE,51.841301,-8.49111,1492.0,MUC-ORK
EI,837.0,MXP,1524.0,DUB,599.0,,0,320,Milan Malpensa International Airport,Ferno (VA),IT,45.6306,8.72811,Dublin Airport,Dublin,IE,53.428713,-6.262121,1381.7,MXP-DUB
EI,837.0,NAP,1561.0,DUB,599.0,,0,320,Naples International Airport,Napoli,IT,40.886002,14.2908,Dublin Airport,Dublin,IE,53.428713,-6.262121,2074.3,NAP-DUB
EI,837.0,NCE,1354.0,DUB,599.0,,0,320,Nice-Côte d'Azur Airport,"Nice, Alpes-Maritimes",FR,43.658401,7.21587,Dublin Airport,Dublin,IE,53.428713,-6.262121,1466.5,NCE-DUB
EI,837.0,NCE,1354.0,ORK,596.0,,0,320,Nice-Côte d'Azur Airport,"Nice, Alpes-Maritimes",FR,43.658401,7.21587,Cork International Airport,Cork,IE,51.841301,-8.49111,1480.3,NCE-ORK
EI,837.0,NCL,521.0,DUB,599.0,Y,0,AT7,Newcastle International Airport,"Newcastle upon Tyne, Tyne and Wear",GB,55.037958,-1.689577,Dublin Airport,Dublin,IE,53.428713,-6.262121,346.8,NCL-DUB
EI,837.0,NCL,521.0,ORK,596.0,Y,0,AT7,Newcastle International Airport,"Newcastle upon Tyne, Tyne and Wear",GB,55.037958,-1.689577,Cork International Airport,Cork,IE,51.841301,-8.49111,573.4,NCL-ORK
EI,837.0,NOC,600.0,LGW,502.0,,0,319,Ireland West Airport Knock,Charlestown,IE,53.910439,-8.817002,London Gatwick Airport,London,GB,51.148744,-0.185739,659.1,NOC-LGW
EI,837.0,ORK,596.0,AGP,1230.0,,0,320,Cork International Airport,Cork,IE,51.841301,-8.49111,Málaga-Costa del Sol Airport,Málaga,ES,36.6749,-4.49911,1715.5,ORK-AGP
EI,837.0,ORK,596.0,ALC,1212.0,,0,320,Cork International Airport,Cork,IE,51.841301,-8.49111,Alicante-Elche Miguel Hernández Airport,Alicante,ES,38.2822,-0.558156,1629.0,ORK-ALC
EI,837.0,ORK,596.0,AMS,580.0,,0,320,Cork International Airport,Cork,IE,51.841301,-8.49111,Amsterdam Airport Schiphol,Amsterdam,NL,52.308601,4.76389,906.1,ORK-AMS
EI,837.0,ORK,596.0,BCN,1218.0,,0,320,Cork International Airport,Cork,IE,51.841301,-8.49111,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,1420.7,ORK-BCN
EI,837.0,ORK,596.0,BHX,469.0,Y,0,AT7,Cork International Airport,Cork,IE,51.841301,-8.49111,Birmingham Airport,"Birmingham, West Midlands",GB,52.453899,-1.74803,464.9,ORK-BHX
EI,837.0,ORK,596.0,BRS,490.0,Y,0,AT7,Cork International Airport,Cork,IE,51.841301,-8.49111,Bristol Airport,Bristol,GB,51.382326,-2.716453,401.9,ORK-BRS
EI,837.0,ORK,596.0,BRU,302.0,,0,320,Cork International Airport,Cork,IE,51.841301,-8.49111,Brussels Airport,Zaventem,BE,50.901402,4.48444,905.5,ORK-BRU
EI,837.0,ORK,596.0,CDG,1382.0,,0,320,Cork International Airport,Cork,IE,51.841301,-8.49111,Charles de Gaulle International Airport,"Paris (Roissy-en-France, Val-d'Oise)",FR,49.00896,2.554117,842.4,ORK-CDG
EI,837.0,ORK,596.0,EDI,535.0,Y,0,AT7,Cork International Airport,Cork,IE,51.841301,-8.49111,Edinburgh Airport,Edinburgh,GB,55.950145,-3.372288,566.4,ORK-EDI
EI,837.0,ORK,596.0,FAO,1626.0,,0,320,Cork International Airport,Cork,IE,51.841301,-8.49111,Faro - Gago Coutinho International Airport,Faro,PT,37.015909,-7.970939,1649.0,ORK-FAO
EI,837.0,ORK,596.0,GLA,534.0,Y,0,AT7,Cork International Airport,Cork,IE,51.841301,-8.49111,Glasgow Airport,Glasgow,GB,55.871899,-4.43306,521.0,ORK-GLA
EI,837.0,ORK,596.0,JER,499.0,Y,0,AT7,Cork International Airport,Cork,IE,51.841301,-8.49111,Jersey Airport,St. Peter,JE,49.207901,-2.19551,532.5,ORK-JER
EI,837.0,ORK,596.0,LHR,507.0,,0,320,Cork International Airport,Cork,IE,51.841301,-8.49111,London Heathrow Airport,London,GB,51.470748,-0.459909,555.3,ORK-LHR
EI,837.0,ORK,596.0,LIS,1638.0,,0,320,Cork International Airport,Cork,IE,51.841301,-8.49111,Lisbon Humberto Delgado Airport,Lisbon,PT,38.7813,-9.13592,1453.1,ORK-LIS
EI,837.0,ORK,596.0,MAN,478.0,Y,0,AT7,Cork International Airport,Cork,IE,51.841301,-8.49111,Manchester Airport,"Manchester, Greater Manchester",GB,53.349375,-2.279521,451.6,ORK-MAN
EI,837.0,ORK,596.0,MUC,346.0,,0,320,Cork International Airport,Cork,IE,51.841301,-8.49111,Munich Airport,Munich,DE,48.353802,11.7861,1492.0,ORK-MUC
EI,837.0,ORK,596.0,NCE,1354.0,,0,320,Cork International Airport,Cork,IE,51.841301,-8.49111,Nice-Côte d'Azur Airport,"Nice, Alpes-Maritimes",FR,43.658401,7.21587,1480.3,ORK-NCE
EI,837.0,ORK,596.0,NCL,521.0,Y,0,AT7,Cork International Airport,Cork,IE,51.841301,-8.49111,Newcastle International Airport,"Newcastle upon Tyne, Tyne and Wear",GB,55.037958,-1.689577,573.4,ORK-NCL
EI,837.0,ORK,596.0,PMI,3998.0,,0,320,Cork International Airport,Cork,IE,51.841301,-8.49111,Palma de Mallorca Airport,Palma de Mallorca,ES,39.551701,2.73881,1617.0,ORK-PMI
EI,837.0,PGF,1356.0,DUB,599.0,,0,320,Perpignan-Rivesaltes (Llabanère) Airport,Perpignan/Rivesaltes,FR,42.740398,2.87067,Dublin Airport,Dublin,IE,53.428713,-6.262121,1366.0,PGF-DUB
EI,837.0,PMI,3998.0,BHD,467.0,,0,320 319,Palma de Mallorca Airport,Palma de Mallorca,ES,39.551701,2.73881,George Best Belfast City Airport,Belfast,GB,54.618099,-5.8725,1794.5,PMI-BHD
EI,837.0,PMI,3998.0,DUB,599.0,,0,320,Palma de Mallorca Airport,Palma de Mallorca,ES,39.551701,2.73881,Dublin Airport,Dublin,IE,53.428713,-6.262121,1686.8,PMI-DUB
EI,837.0,PMI,3998.0,ORK,596.0,,0,320,Palma de Mallorca Airport,Palma de Mallorca,ES,39.551701,2.73881,Cork International Airport,Cork,IE,51.841301,-8.49111,1617.0,PMI-ORK
EI,837.0,PRG,1587.0,DUB,599.0,,0,320,Václav Havel Airport Prague,Prague,CZ,50.100874,14.259911,Dublin Airport,Dublin,IE,53.428713,-6.262121,1454.3,PRG-DUB
EI,837.0,PUY,1203.0,DUB,599.0,,0,320,Pula Airport,Pula,HR,44.893501,13.9222,Dublin Airport,Dublin,IE,53.428713,-6.262121,1738.4,PUY-DUB
EI,837.0,SCQ,1243.0,DUB,599.0,,0,320,Santiago-Rosalía de Castro Airport,Santiago de Compostela,ES,42.896301,-8.41514,Dublin Airport,Dublin,IE,53.428713,-6.262121,1181.8,SCQ-DUB
EI,837.0,SEN,508.0,DUB,599.0,Y,0,AT4 AT7,London Southend Airport,"Southend-on-Sea, Essex",GB,51.570562,0.693627,Dublin Airport,Dublin,IE,53.428713,-6.262121,513.9,SEN-DUB
EI,837.0,SNN,603.0,AGP,1230.0,,0,320,Shannon Airport,Shannon,IE,52.702,-8.92482,Málaga-Costa del Sol Airport,Málaga,ES,36.6749,-4.49911,1815.3,SNN-AGP
EI,837.0,SNN,603.0,BHX,469.0,Y,0,AT4 AT7,Shannon Airport,Shannon,IE,52.702,-8.92482,Birmingham Airport,"Birmingham, West Midlands",GB,52.453899,-1.74803,485.5,SNN-BHX
EI,837.0,SNN,603.0,BRS,490.0,Y,0,AT4,Shannon Airport,Shannon,IE,52.702,-8.92482,Bristol Airport,Bristol,GB,51.382326,-2.716453,449.1,SNN-BRS
EI,837.0,SNN,603.0,EDI,535.0,Y,0,AT7,Shannon Airport,Shannon,IE,52.702,-8.92482,Edinburgh Airport,Edinburgh,GB,55.950145,-3.372288,509.7,SNN-EDI
EI,837.0,SNN,603.0,FAO,1626.0,,0,320,Shannon Airport,Shannon,IE,52.702,-8.92482,Faro - Gago Coutinho International Airport,Faro,PT,37.015909,-7.970939,1745.8,SNN-FAO
EI,837.0,SNN,603.0,LHR,507.0,,0,320,Shannon Airport,Shannon,IE,52.702,-8.92482,London Heathrow Airport,London,GB,51.470748,-0.459909,594.0,SNN-LHR
EI,837.0,SNN,603.0,MAN,478.0,Y,0,AT7 AT4,Shannon Airport,Shannon,IE,52.702,-8.92482,Manchester Airport,"Manchester, Greater Manchester",GB,53.349375,-2.279521,450.1,SNN-MAN
EI,837.0,STR,350.0,DUB,599.0,,0,320,Stuttgart Airport,Stuttgart,DE,48.689899,9.22196,Dublin Airport,Dublin,IE,53.428713,-6.262121,1200.3,STR-DUB
EI,837.0,TLS,1273.0,DUB,599.0,,0,320,Toulouse-Blagnac Airport,Toulouse/Blagnac,FR,43.629101,1.36382,Dublin Airport,Dublin,IE,53.428713,-6.262121,1224.2,TLS-DUB
EI,837.0,VCE,1551.0,DUB,599.0,,0,320,Venice Marco Polo Airport,Venezia (VE),IT,45.505299,12.3519,Dublin Airport,Dublin,IE,53.428713,-6.262121,1600.5,VCE-DUB
EI,837.0,VIE,1613.0,DUB,599.0,,0,320,Vienna International Airport,Vienna,AT,48.110298,16.5697,Dublin Airport,Dublin,IE,53.428713,-6.262121,1702.1,VIE-DUB
EI,837.0,VRN,1550.0,DUB,599.0,,0,320,Verona Villafranca Valerio Catullo Airport,Caselle (VR),IT,45.394955,10.887303,Dublin Airport,Dublin,IE,53.428713,-6.262121,1522.4,VRN-DUB
EI,837.0,WAW,679.0,DUB,599.0,,0,320,Warsaw Chopin Airport,Warsaw,PL,52.165699,20.9671,Dublin Airport,Dublin,IE,53.428713,-6.262121,1824.9,WAW-DUB
EI,837.0,ZRH,1678.0,DUB,599.0,,0,320,Zürich Airport,Zurich,CH,47.458056,8.548056,Dublin Airport,Dublin,IE,53.428713,-6.262121,1237.6,ZRH-DUB
EL,336.0,DME,4029.0,SKG,1486.0,,0,AR8,Domodedovo International Airport,Moscow,RU,55.408798,37.9063,Thessaloniki Macedonia International Airport,Thessaloniki,GR,40.51928,22.970009,1985.3,DME-SKG
EL,336.0,ROV,2964.0,SKG,1486.0,,0,AR8,Platov International Airport,Rostov-on-Don,RU,47.493888,39.924722,Thessaloniki Macedonia International Airport,Thessaloniki,GR,40.51928,22.970009,1557.3,ROV-SKG
EL,336.0,SKG,1486.0,DME,4029.0,,0,AR8,Thessaloniki Macedonia International Airport,Thessaloniki,GR,40.51928,22.970009,Domodedovo International Airport,Moscow,RU,55.408798,37.9063,1985.3,SKG-DME
EL,336.0,SKG,1486.0,ROV,2964.0,,0,AR8,Thessaloniki Macedonia International Airport,Thessaloniki,GR,40.51928,22.970009,Platov International Airport,Rostov-on-Don,RU,47.493888,39.924722,1557.3,SKG-ROV
EN,807.0,BRI,1501.0,MUC,346.0,,0,E95,Bari Karol Wojtyła International Airport,Bari,IT,41.138901,16.760599,Munich Airport,Munich,DE,48.353802,11.7861,892.8,BRI-MUC
EN,807.0,FLR,1563.0,MUC,346.0,,0,E95,"Florence Airport, Peretola",Firenze (FI),IT,43.808558,11.202822,Munich Airport,Munich,DE,48.353802,11.7861,507.4,FLR-MUC
EN,807.0,FRA,340.0,LIN,1529.0,,0,321 E90 320 319 32A,Frankfurt Main Airport,Frankfurt am Main,DE,50.026706,8.55835,Milano Linate Airport,Segrate (MI),IT,45.445099,9.27674,512.3,FRA-LIN
EN,807.0,FRA,340.0,VRN,1550.0,,0,E95,Frankfurt Main Airport,Frankfurt am Main,DE,50.026706,8.55835,Verona Villafranca Valerio Catullo Airport,Caselle (VR),IT,45.394955,10.887303,543.6,FRA-VRN
EN,807.0,LIN,1529.0,FRA,340.0,,0,320 321 E90 319 32A,Milano Linate Airport,Segrate (MI),IT,45.445099,9.27674,Frankfurt Main Airport,Frankfurt am Main,DE,50.026706,8.55835,512.3,LIN-FRA
EN,807.0,MUC,346.0,BRI,1501.0,,0,E95,Munich Airport,Munich,DE,48.353802,11.7861,Bari Karol Wojtyła International Airport,Bari,IT,41.138901,16.760599,892.8,MUC-BRI
EN,807.0,MUC,346.0,FLR,1563.0,,0,E95,Munich Airport,Munich,DE,48.353802,11.7861,"Florence Airport, Peretola",Firenze (FI),IT,43.808558,11.202822,507.4,MUC-FLR
EN,807.0,MUC,346.0,VCE,1551.0,,0,E95,Munich Airport,Munich,DE,48.353802,11.7861,Venice Marco Polo Airport,Venezia (VE),IT,45.505299,12.3519,319.6,MUC-VCE
EN,807.0,MUC,346.0,VRN,1550.0,,0,E95,Munich Airport,Munich,DE,48.353802,11.7861,Verona Villafranca Valerio Catullo Airport,Caselle (VR),IT,45.394955,10.887303,336.0,MUC-VRN
EN,807.0,VCE,1551.0,MUC,346.0,,0,E95,Venice Marco Polo Airport,Venezia (VE),IT,45.505299,12.3519,Munich Airport,Munich,DE,48.353802,11.7861,319.6,VCE-MUC
EN,807.0,VRN,1550.0,FRA,340.0,,0,E95,Verona Villafranca Valerio Catullo Airport,Caselle (VR),IT,45.394955,10.887303,Frankfurt Main Airport,Frankfurt am Main,DE,50.026706,8.55835,543.6,VRN-FRA
EN,807.0,VRN,1550.0,MUC,346.0,,0,E95,Verona Villafranca Valerio Catullo Airport,Caselle (VR),IT,45.394955,10.887303,Munich Airport,Munich,DE,48.353802,11.7861,336.0,VRN-MUC
ET,2220.0,AMS,580.0,FRA,340.0,Y,0,32A 319,Amsterdam Airport Schiphol,Amsterdam,NL,52.308601,4.76389,Frankfurt Main Airport,Frankfurt am Main,DE,50.026706,8.55835,366.5,AMS-FRA
ET,2220.0,ARN,737.0,CPH,609.0,,0,320,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,Copenhagen Kastrup Airport,Copenhagen,DK,55.617900848389,12.656000137329,546.8,ARN-CPH
ET,2220.0,ARN,737.0,FRA,340.0,Y,0,321 32A,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,Frankfurt Main Airport,Frankfurt am Main,DE,50.026706,8.55835,1224.0,ARN-FRA
ET,2220.0,ARN,737.0,HEL,421.0,,0,717,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,Helsinki Vantaa Airport,Helsinki (Vantaa),FI,60.318363,24.963341,398.1,ARN-HEL
ET,2220.0,ARN,737.0,OSL,644.0,,0,738 736 73W,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,Oslo-Gardermoen International Airport,Oslo (Gardermoen),NO,60.193901,11.1004,385.2,ARN-OSL
ET,2220.0,BCN,1218.0,FRA,340.0,Y,0,321,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,Frankfurt Main Airport,Frankfurt am Main,DE,50.026706,8.55835,1092.5,BCN-FRA
ET,2220.0,BRU,302.0,CDG,1382.0,,0,763,Brussels Airport,Zaventem,BE,50.901402,4.48444,Charles de Gaulle International Airport,"Paris (Roissy-en-France, Val-d'Oise)",FR,49.00896,2.554117,251.7,BRU-CDG
ET,2220.0,BRU,302.0,FRA,340.0,Y,0,319 320 733 32A,Brussels Airport,Zaventem,BE,50.901402,4.48444,Frankfurt Main Airport,Frankfurt am Main,DE,50.026706,8.55835,304.3,BRU-FRA
ET,2220.0,BUD,1489.0,FRA,340.0,Y,0,321 32A,Budapest Liszt Ferenc International Airport,Budapest,HU,47.43018,19.262393,Frankfurt Main Airport,Frankfurt am Main,DE,50.026706,8.55835,835.6,BUD-FRA
ET,2220.0,CDG,1382.0,BRU,302.0,,0,763,Charles de Gaulle International Airport,"Paris (Roissy-en-France, Val-d'Oise)",FR,49.00896,2.554117,Brussels Airport,Zaventem,BE,50.901402,4.48444,251.7,CDG-BRU
ET,2220.0,CPH,609.0,ARN,737.0,,0,321,Copenhagen Kastrup Airport,Copenhagen,DK,55.617900848389,12.656000137329,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,546.8,CPH-ARN
ET,2220.0,CPH,609.0,FRA,340.0,Y,0,321 320,Copenhagen Kastrup Airport,Copenhagen,DK,55.617900848389,12.656000137329,Frankfurt Main Airport,Frankfurt am Main,DE,50.026706,8.55835,679.7,CPH-FRA
ET,2220.0,DUS,345.0,FRA,340.0,Y,0,319 320 321,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Frankfurt Main Airport,Frankfurt am Main,DE,50.026706,8.55835,188.8,DUS-FRA
ET,2220.0,FCO,1555.0,MXP,1524.0,,0,763,Rome–Fiumicino Leonardo da Vinci International Airport,Rome,IT,41.804532,12.251998,Milan Malpensa International Airport,Ferno (VA),IT,45.6306,8.72811,511.0,FCO-MXP
ET,2220.0,FRA,340.0,AMS,580.0,Y,0,733,Frankfurt Main Airport,Frankfurt am Main,DE,50.026706,8.55835,Amsterdam Airport Schiphol,Amsterdam,NL,52.308601,4.76389,366.5,FRA-AMS
ET,2220.0,FRA,340.0,ARN,737.0,Y,0,32A 321,Frankfurt Main Airport,Frankfurt am Main,DE,50.026706,8.55835,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,1224.0,FRA-ARN
ET,2220.0,FRA,340.0,BCN,1218.0,Y,0,321,Frankfurt Main Airport,Frankfurt am Main,DE,50.026706,8.55835,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,1092.5,FRA-BCN
ET,2220.0,FRA,340.0,BRU,302.0,Y,0,735 733,Frankfurt Main Airport,Frankfurt am Main,DE,50.026706,8.55835,Brussels Airport,Zaventem,BE,50.901402,4.48444,304.3,FRA-BRU
ET,2220.0,FRA,340.0,BUD,1489.0,Y,0,733 735,Frankfurt Main Airport,Frankfurt am Main,DE,50.026706,8.55835,Budapest Liszt Ferenc International Airport,Budapest,HU,47.43018,19.262393,835.6,FRA-BUD
ET,2220.0,FRA,340.0,CPH,609.0,Y,0,319 321 320,Frankfurt Main Airport,Frankfurt am Main,DE,50.026706,8.55835,Copenhagen Kastrup Airport,Copenhagen,DK,55.617900848389,12.656000137329,679.7,FRA-CPH
ET,2220.0,FRA,340.0,DUS,345.0,Y,0,319 320 321,Frankfurt Main Airport,Frankfurt am Main,DE,50.026706,8.55835,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,188.8,FRA-DUS
ET,2220.0,FRA,340.0,GOT,687.0,Y,0,32A 321,Frankfurt Main Airport,Frankfurt am Main,DE,50.026706,8.55835,Göteborg Landvetter Airport,Göteborg,SE,57.6628,12.2798,883.2,FRA-GOT
ET,2220.0,FRA,340.0,GVA,1665.0,Y,0,E90 CR7,Frankfurt Main Airport,Frankfurt am Main,DE,50.026706,8.55835,Geneva International Airport,Geneva,CH,46.238098,6.10895,458.8,FRA-GVA
ET,2220.0,FRA,340.0,HEL,421.0,Y,0,32A 321 320,Frankfurt Main Airport,Frankfurt am Main,DE,50.026706,8.55835,Helsinki Vantaa Airport,Helsinki (Vantaa),FI,60.318363,24.963341,1539.1,FRA-HEL
