from_stop_id,to_stop_id,transfer_type,min_transfer_time
IDFM:monomodalStopPlace:472751,IDFM:monomodalStopPlace:47922,2,206
IDFM:470751,IDFM:486682,2,155
IDFM:490794,IDFM:462976,2,840
IDFM:471545,IDFM:monomodalStopPlace:47924,2,20
IDFM:471406,IDFM:monomodalStopPlace:473171,2,201
IDFM:471744,IDFM:monomodalStopPlace:473044,2,66
IDFM:monomodalStopPlace:43077,IDFM:471248,2,47
IDFM:472554,IDFM:monomodalStopPlace:43104,2,4
IDFM:483774,IDFM:470767,2,46
IDFM:470776,IDFM:462972,2,325
IDFM:472852,IDFM:472318,2,59
IDFM:463193,IDFM:484166,2,153
IDFM:471424,IDFM:471640,2,6
IDFM:471063,IDFM:472546,2,105
IDFM:471862,IDFM:3561,2,177
IDFM:22095,IDFM:22170,2,374
IDFM:470796,IDFM:471427,2,87
IDFM:monomodalStopPlace:473175,IDFM:472372,2,125
IDFM:471324,IDFM:monomodalStopPlace:473480,2,87
IDFM:monomodalStopPlace:473601,IDFM:20411,2,39
IDFM:471940,IDFM:monomodalStopPlace:473237,2,325
IDFM:monomodalStopPlace:473033,IDFM:monomodalStopPlace:47924,2,140
IDFM:494991,IDFM:472048,2,273
IDFM:471377,IDFM:472483,2,64
IDFM:25638,IDFM:470792,2,139
IDFM:462963,IDFM:22026,2,194
IDFM:472708,IDFM:monomodalStopPlace:43179,2,180
IDFM:17404,IDFM:472195,2,89
IDFM:471326,IDFM:472949,2,7
IDFM:monomodalStopPlace:473256,IDFM:471085,2,162
IDFM:22200,IDFM:21925,2,269
IDFM:488614,IDFM:38013,2,60
IDFM:463167,IDFM:22212,2,5
IDFM:463105,IDFM:22175,2,0
IDFM:471917,IDFM:472095,2,316
IDFM:472106,IDFM:471989,2,19
IDFM:472378,IDFM:monomodalStopPlace:58572,2,308
IDFM:22137,IDFM:monomodalStopPlace:44877,2,300
IDFM:472695,IDFM:471077,2,45
IDFM:472033,IDFM:471393,2,198
IDFM:494992,IDFM:470740,2,371
IDFM:470821,IDFM:471721,2,367
IDFM:471936,IDFM:472861,2,160
IDFM:22086,IDFM:473923,2,30
IDFM:472964,IDFM:472895,2,209
IDFM:472688,IDFM:monomodalStopPlace:473164,2,57
IDFM:470743,IDFM:472063,2,245
IDFM:22085,IDFM:463164,2,96
IDFM:monomodalStopPlace:473237,IDFM:472519,2,275
IDFM:472510,IDFM:470924,2,25
IDFM:monomodalStopPlace:43069,IDFM:471224,2,37
IDFM:463198,IDFM:472511,2,327
IDFM:monomodalStopPlace:43193,IDFM:470731,2,16
IDFM:473915,IDFM:monomodalStopPlace:44877,2,74
IDFM:monomodalStopPlace:473422,IDFM:472301,2,265
IDFM:472823,IDFM:471541,2,4
IDFM:21923,IDFM:462956,2,366
IDFM:39519,IDFM:472632,2,186
IDFM:472433,IDFM:30294,2,40
IDFM:472080,IDFM:472594,2,28
IDFM:472627,IDFM:471918,2,143
IDFM:470624,IDFM:21962,2,241
IDFM:472142,IDFM:472208,2,163
IDFM:42038,IDFM:472047,2,49
IDFM:472986,IDFM:monomodalStopPlace:462330,2,83
IDFM:21906,IDFM:471498,2,218
IDFM:471094,IDFM:471509,2,9
IDFM:472473,IDFM:472390,2,9
IDFM:monomodalStopPlace:43097,IDFM:473970,2,11
IDFM:8123,IDFM:471962,2,195
IDFM:471935,IDFM:471521,2,183
IDFM:471607,IDFM:472541,2,144
IDFM:monomodalStopPlace:43098,IDFM:monomodalStopPlace:473049,2,79
IDFM:471240,IDFM:472856,2,247
IDFM:471960,IDFM:470750,2,8
IDFM:463008,IDFM:463009,2,236
IDFM:471552,IDFM:472319,2,54
IDFM:462982,IDFM:472356,2,378
IDFM:472565,IDFM:monomodalStopPlace:43069,2,43
IDFM:474025,IDFM:monomodalStopPlace:43186,2,9
IDFM:472589,IDFM:18841,2,116
IDFM:472320,IDFM:471459,2,59
IDFM:471794,IDFM:472964,2,177
IDFM:471733,IDFM:472173,2,70
IDFM:472547,IDFM:20837,2,62
IDFM:471548,IDFM:471200,2,173
IDFM:monomodalStopPlace:471031,IDFM:472718,2,225
IDFM:471255,IDFM:monomodalStopPlace:47937,2,4
IDFM:472063,IDFM:474062,2,190
IDFM:470953,IDFM:monomodalStopPlace:58572,2,351
IDFM:472724,IDFM:471233,2,8
IDFM:471309,IDFM:470734,2,17
IDFM:470946,IDFM:471570,2,10
IDFM:472570,IDFM:471167,2,50
IDFM:462993,IDFM:21973,2,159
IDFM:monomodalStopPlace:473325,IDFM:472534,2,105
IDFM:426602,IDFM:471479,2,100
IDFM:463244,IDFM:463245,2,180
IDFM:21957,IDFM:22178,2,180
IDFM:471890,IDFM:471097,2,25
IDFM:monomodalStopPlace:43131,IDFM:470729,2,30
IDFM:470624,IDFM:471495,2,31
IDFM:470905,IDFM:monomodalStopPlace:44314,2,10
IDFM:472560,IDFM:471102,2,145
IDFM:471299,IDFM:472308,2,144
IDFM:monomodalStopPlace:58718,IDFM:monomodalStopPlace:58566,2,360
IDFM:472869,IDFM:472949,2,51
IDFM:monomodalStopPlace:43113,IDFM:471096,2,3
IDFM:470903,IDFM:472636,2,13
IDFM:472955,IDFM:472443,2,20
IDFM:463069,IDFM:472934,2,291
IDFM:470910,IDFM:monomodalStopPlace:43251,2,120
IDFM:491411,IDFM:463182,2,198
IDFM:472349,IDFM:25486,2,37
IDFM:472843,IDFM:31791,2,99
IDFM:470846,IDFM:471763,2,30
IDFM:35253,IDFM:471954,2,70
IDFM:472154,IDFM:monomodalStopPlace:43073,2,7
IDFM:472034,IDFM:470821,2,101
IDFM:monomodalStopPlace:472778,IDFM:472432,2,192
IDFM:22162,IDFM:21969,2,133
IDFM:471466,IDFM:472108,2,91
IDFM:17365,IDFM:471526,2,60
IDFM:monomodalStopPlace:473406,IDFM:472094,2,179
IDFM:monomodalStopPlace:47923,IDFM:470981,2,37
IDFM:472676,IDFM:20837,2,34
IDFM:472557,IDFM:monomodalStopPlace:47906,2,12
IDFM:monomodalStopPlace:47917,IDFM:472965,2,120
IDFM:472655,IDFM:472338,2,8
IDFM:monomodalStopPlace:422065,IDFM:monomodalStopPlace:470996,2,137
IDFM:472319,IDFM:492187,2,291
IDFM:471372,IDFM:monomodalStopPlace:46299,2,25
IDFM:472491,IDFM:monomodalStopPlace:43130,2,6
IDFM:22364,IDFM:463159,2,360
IDFM:462946,IDFM:463316,2,266
IDFM:472008,IDFM:471280,2,51
IDFM:472796,IDFM:463189,2,225
IDFM:monomodalStopPlace:473028,IDFM:472115,2,98
IDFM:monomodalStopPlace:58572,IDFM:472111,2,168
IDFM:473989,IDFM:473990,2,43
IDFM:472398,IDFM:21532,2,79
IDFM:463184,IDFM:471521,2,367
IDFM:463024,IDFM:monomodalStopPlace:43072,2,240
IDFM:monomodalStopPlace:473237,IDFM:471272,2,263
IDFM:463127,IDFM:22177,2,0
IDFM:462995,IDFM:462998,2,119
IDFM:483760,IDFM:473937,2,322
IDFM:471121,IDFM:471589,2,16
IDFM:473994,IDFM:22158,2,159
IDFM:monomodalStopPlace:43038,IDFM:473014,2,239
IDFM:471950,IDFM:471796,2,120
IDFM:monomodalStopPlace:43113,IDFM:monomodalStopPlace:473259,2,38
IDFM:472894,IDFM:487895,2,63
IDFM:471693,IDFM:472895,2,139
IDFM:463280,IDFM:22003,2,12
IDFM:463182,IDFM:471607,2,234
IDFM:472757,IDFM:471917,2,184
IDFM:monomodalStopPlace:43179,IDFM:471605,2,198
IDFM:483833,IDFM:472837,2,118
IDFM:22218,IDFM:471064,2,343
IDFM:9330,IDFM:9331,2,60
IDFM:monomodalStopPlace:43209,IDFM:472547,2,42
IDFM:22056,IDFM:463084,2,354
IDFM:monomodalStopPlace:473339,IDFM:471895,2,155
IDFM:471950,IDFM:471968,2,78
IDFM:monomodalStopPlace:58572,IDFM:472692,2,374
IDFM:472823,IDFM:2759,2,120
IDFM:472393,IDFM:472958,2,50
IDFM:472568,IDFM:monomodalStopPlace:47909,2,38
IDFM:472530,IDFM:monomodalStopPlace:46299,2,33
IDFM:473919,IDFM:21919,2,100
IDFM:471094,IDFM:470670,2,16
IDFM:monomodalStopPlace:422065,IDFM:490942,2,224
IDFM:471245,IDFM:472738,2,6
IDFM:470860,IDFM:monomodalStopPlace:43244,2,172
IDFM:monomodalStopPlace:45763,IDFM:472629,2,4
IDFM:monomodalStopPlace:473155,IDFM:471896,2,84
IDFM:470624,IDFM:472070,2,27
IDFM:monomodalStopPlace:44411,IDFM:472509,2,81
IDFM:471590,IDFM:monomodalStopPlace:47899,2,10
IDFM:482109,IDFM:monomodalStopPlace:473343,2,38
IDFM:472358,IDFM:463198,2,318
IDFM:470724,IDFM:471721,2,235
IDFM:22072,IDFM:463067,2,11
IDFM:22007,IDFM:471950,2,375
IDFM:472550,IDFM:474059,2,89
IDFM:monomodalStopPlace:47184,IDFM:471839,2,6
IDFM:472737,IDFM:monomodalStopPlace:477262,2,170
IDFM:463304,IDFM:22044,2,13
IDFM:471685,IDFM:470927,2,31
IDFM:472679,IDFM:472441,2,110
IDFM:22137,IDFM:462998,2,376
IDFM:472105,IDFM:monomodalStopPlace:43154,2,23
IDFM:472654,IDFM:471117,2,5
IDFM:472749,IDFM:470844,2,8
IDFM:471971,IDFM:471473,2,81
IDFM:471039,IDFM:472714,2,96
IDFM:470866,IDFM:471326,2,20
IDFM:472036,IDFM:471134,2,330
IDFM:monomodalStopPlace:43208,IDFM:16329,2,205
IDFM:monomodalStopPlace:47599,IDFM:426016,2,223
IDFM:18841,IDFM:472815,2,121
IDFM:425660,IDFM:472414,2,235
IDFM:471627,IDFM:monomodalStopPlace:473046,2,179
IDFM:22218,IDFM:28984,2,195
IDFM:471094,IDFM:472128,2,231
IDFM:monomodalStopPlace:471615,IDFM:472011,2,214
IDFM:472519,IDFM:471238,2,169
IDFM:472546,IDFM:21963,2,329
IDFM:463160,IDFM:471719,2,365
IDFM:471567,IDFM:472895,2,59
IDFM:470833,IDFM:471134,2,74
IDFM:472717,IDFM:monomodalStopPlace:473466,2,155
IDFM:477153,IDFM:471942,2,218
IDFM:470674,IDFM:22032,2,279
IDFM:490848,IDFM:22380,2,308
IDFM:monomodalStopPlace:43244,IDFM:471185,2,254
IDFM:470881,IDFM:470605,2,7
IDFM:472046,IDFM:470623,2,28
IDFM:monomodalStopPlace:473519,IDFM:471023,2,22
IDFM:473919,IDFM:462943,2,10
IDFM:22179,IDFM:monomodalStopPlace:58757,2,368
IDFM:472208,IDFM:472519,2,144
IDFM:471533,IDFM:494991,2,233
IDFM:monomodalStopPlace:43244,IDFM:470860,2,172
IDFM:472236,IDFM:472767,2,256
IDFM:472013,IDFM:28984,2,354
IDFM:471166,IDFM:471071,2,13
IDFM:monomodalStopPlace:473467,IDFM:471045,2,163
IDFM:472949,IDFM:471721,2,365
IDFM:471709,IDFM:monomodalStopPlace:411317,2,2
IDFM:470614,IDFM:monomodalStopPlace:473391,2,215
IDFM:471918,IDFM:470679,2,132
IDFM:471983,IDFM:monomodalStopPlace:473588,2,76
IDFM:471962,IDFM:480211,2,67
IDFM:monomodalStopPlace:473172,IDFM:472603,2,33
IDFM:8123,IDFM:471224,2,241
IDFM:monomodalStopPlace:47944,IDFM:32801,2,210
IDFM:473950,IDFM:473943,2,20
IDFM:monomodalStopPlace:43094,IDFM:473984,2,28
IDFM:472238,IDFM:471815,2,5
IDFM:471176,IDFM:471027,2,86
IDFM:monomodalStopPlace:43536,IDFM:473936,2,263
IDFM:monomodalStopPlace:47181,IDFM:monomodalStopPlace:473479,2,58
IDFM:471746,IDFM:35989,2,183
IDFM:471805,IDFM:monomodalStopPlace:43140,2,15
IDFM:22087,IDFM:monomodalStopPlace:44877,2,780
IDFM:472060,IDFM:monomodalStopPlace:411440,2,17
IDFM:472806,IDFM:472460,2,10
IDFM:471940,IDFM:472102,2,136
IDFM:471374,IDFM:472311,2,194
IDFM:472448,IDFM:472289,2,32
IDFM:473972,IDFM:473970,2,30
IDFM:472625,IDFM:470761,2,8
IDFM:21952,IDFM:22118,2,242
IDFM:monomodalStopPlace:473596,IDFM:monomodalStopPlace:47588,2,148
IDFM:471007,IDFM:474055,2,7
IDFM:472297,IDFM:15378,2,58
IDFM:473902,IDFM:473898,2,6
IDFM:472203,IDFM:470891,2,41
IDFM:472273,IDFM:21962,2,325
IDFM:427757,IDFM:monomodalStopPlace:58498,2,265
IDFM:463048,IDFM:21925,2,285
IDFM:22151,IDFM:22158,2,106
IDFM:471568,IDFM:472089,2,71
IDFM:472127,IDFM:471570,2,8
IDFM:472949,IDFM:463183,2,350
IDFM:472527,IDFM:463183,2,248
IDFM:monomodalStopPlace:411326,IDFM:472775,2,4
IDFM:472111,IDFM:472022,2,237
IDFM:monomodalStopPlace:48489,IDFM:3740,2,184
IDFM:471607,IDFM:471721,2,309
IDFM:471568,IDFM:472918,2,48
IDFM:monomodalStopPlace:45873,IDFM:22030,2,240
IDFM:470734,IDFM:470947,2,161
IDFM:472138,IDFM:27476,2,226
IDFM:472048,IDFM:472502,2,116
IDFM:471604,IDFM:470734,2,26
IDFM:monomodalStopPlace:473304,IDFM:479183,2,25
IDFM:22364,IDFM:21959,2,360
IDFM:463161,IDFM:470634,2,281
IDFM:463180,IDFM:22082,2,300
IDFM:471548,IDFM:470907,2,170
IDFM:472599,IDFM:471561,2,9
IDFM:471649,IDFM:492439,2,152
IDFM:monomodalStopPlace:473577,IDFM:25486,2,37
IDFM:471696,IDFM:471326,2,18
IDFM:470853,IDFM:monomodalStopPlace:43092,2,4
IDFM:monomodalStopPlace:43225,IDFM:monomodalStopPlace:474207,2,173
IDFM:471441,IDFM:monomodalStopPlace:473364,2,22
IDFM:472030,IDFM:472950,2,82
IDFM:473921,IDFM:monomodalStopPlace:45102,2,29
IDFM:472590,IDFM:472014,2,4
IDFM:472217,IDFM:472803,2,80
IDFM:monomodalStopPlace:59352,IDFM:470664,2,114
IDFM:463083,IDFM:22229,2,2
IDFM:monomodalStopPlace:47172,IDFM:monomodalStopPlace:47171,2,114
IDFM:471066,IDFM:monomodalStopPlace:411498,2,26
IDFM:472473,IDFM:monomodalStopPlace:44411,2,80
IDFM:463161,IDFM:monomodalStopPlace:44877,2,349
IDFM:471211,IDFM:472949,2,37
IDFM:474030,IDFM:474031,2,6
IDFM:463048,IDFM:463059,2,294
IDFM:470759,IDFM:monomodalStopPlace:43107,2,17
IDFM:monomodalStopPlace:473255,IDFM:monomodalStopPlace:47884,2,80
IDFM:22123,IDFM:463120,2,0
IDFM:472570,IDFM:472890,2,21
IDFM:471604,IDFM:470879,2,25
IDFM:472033,IDFM:470670,2,45
IDFM:472283,IDFM:472137,2,10
IDFM:470728,IDFM:471186,2,84
IDFM:472708,IDFM:471236,2,343
IDFM:monomodalStopPlace:472704,IDFM:472637,2,149
IDFM:monomodalStopPlace:47921,IDFM:471444,2,17
IDFM:463021,IDFM:22148,2,83
IDFM:478476,IDFM:monomodalStopPlace:473084,2,149
IDFM:471859,IDFM:monomodalStopPlace:415093,2,153
IDFM:471281,IDFM:monomodalStopPlace:473241,2,0
IDFM:474065,IDFM:monomodalStopPlace:470195,2,223
IDFM:22087,IDFM:22092,2,113
IDFM:472546,IDFM:472070,2,85
IDFM:471194,IDFM:472122,2,171
IDFM:monomodalStopPlace:473078,IDFM:monomodalStopPlace:43144,2,67
IDFM:monomodalStopPlace:473140,IDFM:monomodalStopPlace:43102,2,200
IDFM:471341,IDFM:472368,2,119
IDFM:22114,IDFM:22059,2,299
IDFM:472006,IDFM:472986,2,160
IDFM:472088,IDFM:471393,2,26
IDFM:471940,IDFM:472142,2,178
IDFM:470734,IDFM:472655,2,200
IDFM:472318,IDFM:471063,2,118
IDFM:monomodalStopPlace:43215,IDFM:471996,2,49
IDFM:471940,IDFM:471495,2,44
IDFM:monomodalStopPlace:473597,IDFM:472047,2,175
IDFM:monomodalStopPlace:412380,IDFM:471152,2,313
IDFM:472865,IDFM:472695,2,141
IDFM:472950,IDFM:471482,2,31
IDFM:monomodalStopPlace:473616,IDFM:monomodalStopPlace:58793,2,112
IDFM:472541,IDFM:494992,2,378
IDFM:474032,IDFM:474041,2,12
IDFM:471064,IDFM:monomodalStopPlace:58566,2,66
IDFM:472809,IDFM:472911,2,10
IDFM:477108,IDFM:472398,2,7
IDFM:473990,IDFM:463208,2,133
IDFM:472814,IDFM:472111,2,15
IDFM:monomodalStopPlace:58718,IDFM:22218,2,300
IDFM:monomodalStopPlace:46299,IDFM:472530,2,33
IDFM:470724,IDFM:471482,2,230
IDFM:471766,IDFM:472589,2,10
IDFM:22007,IDFM:491411,2,198
IDFM:471709,IDFM:471404,2,30
IDFM:471567,IDFM:471918,2,88
IDFM:478476,IDFM:monomodalStopPlace:43104,2,14
IDFM:472603,IDFM:monomodalStopPlace:473172,2,33
IDFM:479329,IDFM:monomodalStopPlace:43237,2,4
IDFM:471561,IDFM:472101,2,94
IDFM:36151,IDFM:470975,2,307
IDFM:monomodalStopPlace:473486,IDFM:472307,2,57
IDFM:monomodalStopPlace:473553,IDFM:477209,2,119
IDFM:472448,IDFM:471132,2,76
IDFM:470819,IDFM:monomodalStopPlace:43230,2,43
IDFM:473924,IDFM:463188,2,278
IDFM:474061,IDFM:474058,2,9
IDFM:monomodalStopPlace:473150,IDFM:472113,2,88
IDFM:471895,IDFM:482922,2,186
IDFM:471859,IDFM:463257,2,348
IDFM:471240,IDFM:472356,2,34
IDFM:463074,IDFM:462981,2,156
IDFM:22184,IDFM:463169,2,180
IDFM:491411,IDFM:22007,2,198
IDFM:472890,IDFM:471473,2,58
IDFM:472741,IDFM:21955,2,201
IDFM:471309,IDFM:472502,2,51
IDFM:463171,IDFM:22147,2,0
IDFM:471886,IDFM:470729,2,60
IDFM:472085,IDFM:monomodalStopPlace:45739,2,29
IDFM:17896,IDFM:471958,2,120
IDFM:463065,IDFM:22054,2,0
IDFM:472912,IDFM:monomodalStopPlace:473855,2,73
IDFM:9331,IDFM:monomodalStopPlace:47204,2,19
IDFM:480330,IDFM:480290,2,13
IDFM:471172,IDFM:471657,2,231
IDFM:471856,IDFM:470833,2,8
IDFM:492187,IDFM:471135,2,236
IDFM:470953,IDFM:472036,2,362
IDFM:32807,IDFM:471154,2,79
IDFM:472453,IDFM:24327,2,199
IDFM:472621,IDFM:470726,2,33
IDFM:472956,IDFM:26099,2,343
IDFM:470833,IDFM:472095,2,24
IDFM:470871,IDFM:472007,2,84
IDFM:monomodalStopPlace:43140,IDFM:28296,2,265
IDFM:472086,IDFM:471886,2,3
IDFM:472591,IDFM:472317,2,9
IDFM:22059,IDFM:22114,2,299
IDFM:monomodalStopPlace:473406,IDFM:monomodalStopPlace:45739,2,196
IDFM:monomodalStopPlace:45493,IDFM:480286,2,240
IDFM:472319,IDFM:471733,2,146
IDFM:monomodalStopPlace:58720,IDFM:471102,2,314
IDFM:monomodalStopPlace:463857,IDFM:470679,2,252
IDFM:472323,IDFM:472724,2,105
IDFM:471867,IDFM:monomodalStopPlace:43245,2,21
IDFM:monomodalStopPlace:473045,IDFM:472475,2,122
IDFM:471968,IDFM:471917,2,254
IDFM:471552,IDFM:471693,2,118
IDFM:22108,IDFM:463266,2,3
IDFM:472988,IDFM:monomodalStopPlace:411387,2,215
IDFM:493779,IDFM:474004,2,100
IDFM:472570,IDFM:472865,2,90
IDFM:471240,IDFM:471950,2,190
IDFM:470776,IDFM:472142,2,19
IDFM:472368,IDFM:471063,2,67
IDFM:471247,IDFM:12349,2,159
IDFM:28794,IDFM:41804,2,68
IDFM:472638,IDFM:2824,2,86
IDFM:21964,IDFM:463189,2,303
IDFM:462995,IDFM:22145,2,10
IDFM:480208,IDFM:471609,2,117
IDFM:463310,IDFM:22054,2,373
IDFM:27476,IDFM:472138,2,226
IDFM:470724,IDFM:472124,2,249
IDFM:471950,IDFM:471721,2,295
IDFM:monomodalStopPlace:470519,IDFM:22148,2,240
IDFM:monomodalStopPlace:415484,IDFM:18739,2,218
IDFM:472124,IDFM:471328,2,287
IDFM:471027,IDFM:470770,2,7
IDFM:463151,IDFM:22057,2,180
IDFM:472961,IDFM:472124,2,353
IDFM:21997,IDFM:463122,2,123
IDFM:471940,IDFM:monomodalStopPlace:58566,2,99
IDFM:477737,IDFM:34333,2,145
IDFM:463112,IDFM:21955,2,12
IDFM:470846,IDFM:471244,2,8
IDFM:472325,IDFM:471794,2,135
IDFM:472124,IDFM:470879,2,317
IDFM:monomodalStopPlace:473175,IDFM:monomodalStopPlace:43108,2,113
IDFM:470947,IDFM:471607,2,153
IDFM:462994,IDFM:22136,2,137
IDFM:monomodalStopPlace:43068,IDFM:470919,2,71
IDFM:monomodalStopPlace:473350,IDFM:472870,2,186
IDFM:474038,IDFM:monomodalStopPlace:44199,2,5
IDFM:472655,IDFM:471211,2,87
IDFM:471309,IDFM:472095,2,42
IDFM:27153,IDFM:monomodalStopPlace:43227,2,350
IDFM:472095,IDFM:472541,2,93
IDFM:monomodalStopPlace:43251,IDFM:25609,2,215
IDFM:473017,IDFM:471010,2,8
IDFM:monomodalStopPlace:42413,IDFM:472350,2,155
IDFM:471778,IDFM:480010,2,5
IDFM:491253,IDFM:monomodalStopPlace:470803,2,36
IDFM:21971,IDFM:21982,2,368
IDFM:472510,IDFM:471520,2,189
IDFM:472546,IDFM:472852,2,45
IDFM:490772,IDFM:37615,2,133
IDFM:472080,IDFM:monomodalStopPlace:473132,2,160
IDFM:21962,IDFM:471063,2,278
IDFM:monomodalStopPlace:58720,IDFM:472961,2,366
IDFM:463171,IDFM:471322,2,335
IDFM:415321,IDFM:472585,2,204
IDFM:473972,IDFM:473969,2,39
IDFM:472934,IDFM:472070,2,9
IDFM:471772,IDFM:472930,2,11
IDFM:471404,IDFM:472914,2,59
IDFM:monomodalStopPlace:47906,IDFM:486752,2,216
IDFM:470986,IDFM:monomodalStopPlace:47958,2,53
IDFM:monomodalStopPlace:46568,IDFM:472127,2,13
IDFM:471686,IDFM:471195,2,6
IDFM:472110,IDFM:462970,2,321
IDFM:423887,IDFM:monomodalStopPlace:46307,2,378
IDFM:471936,IDFM:470821,2,241
IDFM:423884,IDFM:472782,2,133
IDFM:472485,IDFM:471736,2,83
IDFM:471495,IDFM:21963,2,325
IDFM:monomodalStopPlace:487011,IDFM:487016,2,25
IDFM:monomodalStopPlace:44514,IDFM:22219,2,240
IDFM:monomodalStopPlace:46163,IDFM:470920,2,12
IDFM:472022,IDFM:472861,2,145
IDFM:472886,IDFM:13176,2,123
IDFM:monomodalStopPlace:473466,IDFM:monomodalStopPlace:47877,2,128
IDFM:470913,IDFM:472278,2,11
IDFM:monomodalStopPlace:44619,IDFM:472732,2,228
IDFM:471292,IDFM:monomodalStopPlace:43098,2,24
IDFM:monomodalStopPlace:473615,IDFM:471813,2,93
IDFM:471597,IDFM:34790,2,211
IDFM:472129,IDFM:471879,2,33
IDFM:472133,IDFM:monomodalStopPlace:473377,2,295
IDFM:472934,IDFM:470692,2,47
IDFM:472964,IDFM:monomodalStopPlace:463857,2,187
IDFM:472764,IDFM:472996,2,26
IDFM:471421,IDFM:471432,2,19
IDFM:monomodalStopPlace:471031,IDFM:21981,2,244
IDFM:462970,IDFM:472318,2,313
IDFM:monomodalStopPlace:47910,IDFM:472979,2,62
IDFM:29262,IDFM:monomodalStopPlace:473290,2,30
IDFM:462955,IDFM:22156,2,11
IDFM:470817,IDFM:470724,2,121
IDFM:9331,IDFM:9330,2,60
IDFM:471678,IDFM:472868,2,8
IDFM:471559,IDFM:472036,2,277
IDFM:472706,IDFM:471839,2,11
IDFM:471185,IDFM:470860,2,82
IDFM:471999,IDFM:monomodalStopPlace:47948,2,59
IDFM:21959,IDFM:21966,2,420
IDFM:471114,IDFM:471623,2,48
IDFM:462986,IDFM:22029,2,9
IDFM:470751,IDFM:470915,2,206
IDFM:22175,IDFM:463105,2,0
IDFM:monomodalStopPlace:473172,IDFM:monomodalStopPlace:47929,2,38
IDFM:472767,IDFM:monomodalStopPlace:46689,2,255
IDFM:471512,IDFM:472426,2,10
IDFM:monomodalStopPlace:43067,IDFM:473979,2,7
IDFM:472389,IDFM:470891,2,21
IDFM:24680,IDFM:22118,2,146
IDFM:21970,IDFM:463083,2,144
IDFM:472696,IDFM:monomodalStopPlace:43179,2,320
IDFM:471326,IDFM:22149,2,356
IDFM:472627,IDFM:471935,2,48
IDFM:471063,IDFM:28984,2,327
IDFM:471152,IDFM:470898,2,6
IDFM:monomodalStopPlace:47930,IDFM:472293,2,19
IDFM:monomodalStopPlace:473120,IDFM:monomodalStopPlace:411485,2,53
IDFM:472267,IDFM:471509,2,249
IDFM:22082,IDFM:21931,2,300
IDFM:22052,IDFM:22132,2,172
IDFM:472344,IDFM:472718,2,169
IDFM:471968,IDFM:472124,2,245
IDFM:470734,IDFM:472338,2,192
IDFM:463054,IDFM:463048,2,300
IDFM:9716,IDFM:470966,2,147
IDFM:monomodalStopPlace:473103,IDFM:monomodalStopPlace:43154,2,136
IDFM:471592,IDFM:471167,2,126
IDFM:472451,IDFM:471935,2,44
IDFM:463226,IDFM:22206,2,13
IDFM:21903,IDFM:462961,2,10
IDFM:480704,IDFM:471617,2,124
IDFM:472015,IDFM:470907,2,166
IDFM:monomodalStopPlace:487011,IDFM:487012,2,16
IDFM:470898,IDFM:36145,2,330
IDFM:472949,IDFM:471533,2,128
IDFM:471167,IDFM:21967,2,353
IDFM:462999,IDFM:22012,2,12
IDFM:470833,IDFM:472723,2,170
IDFM:21532,IDFM:472343,2,78
IDFM:470793,IDFM:monomodalStopPlace:45493,2,29
IDFM:471479,IDFM:426602,2,100
IDFM:472354,IDFM:470724,2,209
IDFM:471877,IDFM:monomodalStopPlace:43168,2,13
IDFM:463269,IDFM:22400,2,12
IDFM:462989,IDFM:463037,2,344
IDFM:473936,IDFM:472283,2,207
IDFM:462990,IDFM:21948,2,11
IDFM:471341,IDFM:471064,2,14
IDFM:471281,IDFM:472571,2,41
IDFM:2919,IDFM:472770,2,109
IDFM:471220,IDFM:472370,2,31
IDFM:monomodalStopPlace:473168,IDFM:472567,2,75
IDFM:22142,IDFM:463072,2,22
IDFM:472588,IDFM:470938,2,7
IDFM:471645,IDFM:monomodalStopPlace:43163,2,10
IDFM:monomodalStopPlace:473374,IDFM:monomodalStopPlace:45745,2,123
IDFM:463046,IDFM:470915,2,339
IDFM:494021,IDFM:21784,2,43
IDFM:463079,IDFM:463159,2,420
IDFM:473904,IDFM:473903,2,7
IDFM:472718,IDFM:472344,2,169
IDFM:470953,IDFM:471559,2,318
IDFM:472451,IDFM:472319,2,160
IDFM:470773,IDFM:471649,2,12
IDFM:472740,IDFM:471854,2,20
IDFM:472510,IDFM:471451,2,10
IDFM:monomodalStopPlace:46552,IDFM:471686,2,65
IDFM:monomodalStopPlace:473296,IDFM:423185,2,83
IDFM:471917,IDFM:463182,2,202
IDFM:463106,IDFM:22391,2,349
IDFM:492146,IDFM:472432,2,186
IDFM:463069,IDFM:471063,2,288
IDFM:470795,IDFM:472347,2,7
IDFM:monomodalStopPlace:43175,IDFM:474030,2,5
IDFM:471936,IDFM:472378,2,157
IDFM:472166,IDFM:471112,2,10
IDFM:monomodalStopPlace:43220,IDFM:470707,2,29
IDFM:463183,IDFM:472124,2,241
IDFM:472203,IDFM:472409,2,8
IDFM:17896,IDFM:471925,2,172
IDFM:471312,IDFM:472533,2,30
IDFM:21902,IDFM:463316,2,258
IDFM:monomodalStopPlace:473064,IDFM:471220,2,147
IDFM:471758,IDFM:470981,2,21
IDFM:471326,IDFM:471559,2,119
IDFM:471661,IDFM:472739,2,296
IDFM:monomodalStopPlace:43099,IDFM:3646,2,226
IDFM:monomodalStopPlace:462743,IDFM:426791,2,56
IDFM:monomodalStopPlace:473499,IDFM:monomodalStopPlace:58288,2,114
