route_id,schedule_id,source_name,origin,destination,origin_country,destination_country,distance_km,duration_min,duration_minutes,duration_hours,avg_speed_kmh,is_international,train_type,weekly_frequency,estimated_co2_saving_kg,substitution_potential
sncb_88____:007::8872009:8885704:27:746:20260523,sncb_88____:007::8872009:8885704:27:746:20260523,sncb,Charleroi-Central,Mouscron,BE,BE,93.3,96.0,96.0,1.6,58.31,False,day,0,14.0,faible_potentiel
sncb_88____:007::8872009:8885704:27:746:20261212,sncb_88____:007::8872009:8885704:27:746:20261212,sncb,Charleroi-Central,Mouscron,BE,BE,93.3,96.0,96.0,1.6,58.31,False,day,0,14.0,faible_potentiel
sncb_88____:007::8872009:8885704:27:846:20260517,sncb_88____:007::8872009:8885704:27:846:20260517,sncb,Charleroi-Central,Mouscron,BE,BE,93.3,96.0,96.0,1.6,58.31,False,day,0,14.0,faible_potentiel
sncb_88____:007::8872009:8885704:27:946:20260517,sncb_88____:007::8872009:8885704:27:946:20260517,sncb,Charleroi-Central,Mouscron,BE,BE,93.3,96.0,96.0,1.6,58.31,False,day,0,14.0,faible_potentiel
sncb_88____:007::8872009:8896008:28:1849:20260323,sncb_88____:007::8872009:8896008:28:1849:20260323,sncb,Charleroi-Central,Courtrai,BE,BE,95.1,96.0,96.0,1.6,59.44,False,day,0,14.26,faible_potentiel
sncb_88____:007::8872413:8811601:9:2408:20260425,sncb_88____:007::8872413:8811601:9:2408:20260425,sncb,Fleurus,Ottignies,BE,BE,21.4,19.0,19.0,0.317,67.58,False,day,0,3.21,faible_potentiel
sncb_88____:007::8872413:8811601:9:2410:20260313,sncb_88____:007::8872413:8811601:9:2410:20260313,sncb,Fleurus,Ottignies,BE,BE,21.4,19.0,19.0,0.317,67.58,False,day,0,3.21,faible_potentiel
sncb_88____:007::8872413:8833001:21:1041:20260208,sncb_88____:007::8872413:8833001:21:1041:20260208,sncb,Fleurus,Louvain,BE,BE,46.1,50.0,50.0,0.833,55.32,False,day,0,6.92,faible_potentiel
sncb_88____:007::8872413:8833001:21:1042:20260426,sncb_88____:007::8872413:8833001:21:1042:20260426,sncb,Fleurus,Louvain,BE,BE,46.1,53.0,53.0,0.883,52.19,False,day,0,6.92,faible_potentiel
sncb_88____:007::8872413:8833001:21:1141:20260208,sncb_88____:007::8872413:8833001:21:1141:20260208,sncb,Fleurus,Louvain,BE,BE,46.1,50.0,50.0,0.833,55.32,False,day,0,6.92,faible_potentiel
sncb_88____:007::8872413:8833001:21:1142:20260426,sncb_88____:007::8872413:8833001:21:1142:20260426,sncb,Fleurus,Louvain,BE,BE,46.1,53.0,53.0,0.883,52.19,False,day,0,6.92,faible_potentiel
sncb_88____:007::8872413:8833001:21:1241:20260208,sncb_88____:007::8872413:8833001:21:1241:20260208,sncb,Fleurus,Louvain,BE,BE,46.1,50.0,50.0,0.833,55.32,False,day,0,6.92,faible_potentiel
sncb_88____:007::8872413:8833001:21:1241:20260426,sncb_88____:007::8872413:8833001:21:1241:20260426,sncb,Fleurus,Louvain,BE,BE,46.1,52.0,52.0,0.867,53.19,False,day,0,6.92,faible_potentiel
sncb_88____:007::8872413:8833001:21:1341:20260208,sncb_88____:007::8872413:8833001:21:1341:20260208,sncb,Fleurus,Louvain,BE,BE,46.1,50.0,50.0,0.833,55.32,False,day,0,6.92,faible_potentiel
sncb_88____:007::8872413:8833001:21:1341:20260426,sncb_88____:007::8872413:8833001:21:1341:20260426,sncb,Fleurus,Louvain,BE,BE,46.1,52.0,52.0,0.867,53.19,False,day,0,6.92,faible_potentiel
sncb_88____:007::8872413:8833001:21:1441:20260208,sncb_88____:007::8872413:8833001:21:1441:20260208,sncb,Fleurus,Louvain,BE,BE,46.1,50.0,50.0,0.833,55.32,False,day,0,6.92,faible_potentiel
sncb_88____:007::8872413:8833001:21:1441:20260426,sncb_88____:007::8872413:8833001:21:1441:20260426,sncb,Fleurus,Louvain,BE,BE,46.1,52.0,52.0,0.867,53.19,False,day,0,6.92,faible_potentiel
sncb_88____:007::8872413:8833001:21:1541:20260208,sncb_88____:007::8872413:8833001:21:1541:20260208,sncb,Fleurus,Louvain,BE,BE,46.1,50.0,50.0,0.833,55.32,False,day,0,6.92,faible_potentiel
sncb_88____:007::8872413:8833001:21:1541:20260426,sncb_88____:007::8872413:8833001:21:1541:20260426,sncb,Fleurus,Louvain,BE,BE,46.1,52.0,52.0,0.867,53.19,False,day,0,6.92,faible_potentiel
sncb_88____:007::8872413:8833001:21:1641:20260208,sncb_88____:007::8872413:8833001:21:1641:20260208,sncb,Fleurus,Louvain,BE,BE,46.1,50.0,50.0,0.833,55.32,False,day,0,6.92,faible_potentiel
sncb_88____:007::8872413:8833001:21:1641:20260426,sncb_88____:007::8872413:8833001:21:1641:20260426,sncb,Fleurus,Louvain,BE,BE,46.1,52.0,52.0,0.867,53.19,False,day,0,6.92,faible_potentiel
sncb_88____:007::8872413:8833001:21:1741:20260208,sncb_88____:007::8872413:8833001:21:1741:20260208,sncb,Fleurus,Louvain,BE,BE,46.1,50.0,50.0,0.833,55.32,False,day,0,6.92,faible_potentiel
sncb_88____:007::8872413:8833001:21:1742:20260426,sncb_88____:007::8872413:8833001:21:1742:20260426,sncb,Fleurus,Louvain,BE,BE,46.1,53.0,53.0,0.883,52.19,False,day,0,6.92,faible_potentiel
sncb_88____:007::8872413:8833001:21:1841:20260208,sncb_88____:007::8872413:8833001:21:1841:20260208,sncb,Fleurus,Louvain,BE,BE,46.1,50.0,50.0,0.833,55.32,False,day,0,6.92,faible_potentiel
sncb_88____:007::8872413:8833001:21:1842:20260425,sncb_88____:007::8872413:8833001:21:1842:20260425,sncb,Fleurus,Louvain,BE,BE,46.1,53.0,53.0,0.883,52.19,False,day,0,6.92,faible_potentiel
sncb_88____:007::8872413:8833001:21:1941:20260208,sncb_88____:007::8872413:8833001:21:1941:20260208,sncb,Fleurus,Louvain,BE,BE,46.1,50.0,50.0,0.833,55.32,False,day,0,6.92,faible_potentiel
sncb_88____:007::8872413:8833001:21:1941:20260425,sncb_88____:007::8872413:8833001:21:1941:20260425,sncb,Fleurus,Louvain,BE,BE,46.1,52.0,52.0,0.867,53.19,False,day,0,6.92,faible_potentiel
sncb_88____:007::8872413:8833001:21:2041:20260208,sncb_88____:007::8872413:8833001:21:2041:20260208,sncb,Fleurus,Louvain,BE,BE,46.1,50.0,50.0,0.833,55.32,False,day,0,6.92,faible_potentiel
sncb_88____:007::8872413:8833001:21:2041:20260425,sncb_88____:007::8872413:8833001:21:2041:20260425,sncb,Fleurus,Louvain,BE,BE,46.1,52.0,52.0,0.867,53.19,False,day,0,6.92,faible_potentiel
sncb_88____:007::8872413:8833001:21:2141:20260208,sncb_88____:007::8872413:8833001:21:2141:20260208,sncb,Fleurus,Louvain,BE,BE,46.1,50.0,50.0,0.833,55.32,False,day,0,6.92,faible_potentiel
sncb_88____:007::8872413:8833001:21:2141:20260425,sncb_88____:007::8872413:8833001:21:2141:20260425,sncb,Fleurus,Louvain,BE,BE,46.1,52.0,52.0,0.867,53.19,False,day,0,6.92,faible_potentiel
sncb_88____:007::8872413:8833001:21:2241:20260208,sncb_88____:007::8872413:8833001:21:2241:20260208,sncb,Fleurus,Louvain,BE,BE,46.1,50.0,50.0,0.833,55.32,False,day,0,6.92,faible_potentiel
sncb_88____:007::8872413:8833001:21:2241:20260425,sncb_88____:007::8872413:8833001:21:2241:20260425,sncb,Fleurus,Louvain,BE,BE,46.1,52.0,52.0,0.867,53.19,False,day,0,6.92,faible_potentiel
sncb_88____:007::8872413:8833001:21:2341:20260208,sncb_88____:007::8872413:8833001:21:2341:20260208,sncb,Fleurus,Louvain,BE,BE,46.1,50.0,50.0,0.833,55.32,False,day,0,6.92,faible_potentiel
sncb_88____:007::8872413:8833001:21:2341:20260425,sncb_88____:007::8872413:8833001:21:2341:20260425,sncb,Fleurus,Louvain,BE,BE,46.1,52.0,52.0,0.867,53.19,False,day,0,6.92,faible_potentiel
sncb_88____:007::8872413:8833001:21:641:20260207,sncb_88____:007::8872413:8833001:21:641:20260207,sncb,Fleurus,Louvain,BE,BE,46.1,50.0,50.0,0.833,55.32,False,day,0,6.92,faible_potentiel
sncb_88____:007::8872413:8833001:21:741:20260208,sncb_88____:007::8872413:8833001:21:741:20260208,sncb,Fleurus,Louvain,BE,BE,46.1,50.0,50.0,0.833,55.32,False,day,0,6.92,faible_potentiel
sncb_88____:007::8872413:8833001:21:741:20260426,sncb_88____:007::8872413:8833001:21:741:20260426,sncb,Fleurus,Louvain,BE,BE,46.1,52.0,52.0,0.867,53.19,False,day,0,6.92,faible_potentiel
sncb_88____:007::8872413:8833001:21:841:20260208,sncb_88____:007::8872413:8833001:21:841:20260208,sncb,Fleurus,Louvain,BE,BE,46.1,50.0,50.0,0.833,55.32,False,day,0,6.92,faible_potentiel
sncb_88____:007::8872413:8833001:21:841:20260426,sncb_88____:007::8872413:8833001:21:841:20260426,sncb,Fleurus,Louvain,BE,BE,46.1,52.0,52.0,0.867,53.19,False,day,0,6.92,faible_potentiel
sncb_88____:007::8872413:8833001:21:941:20260208,sncb_88____:007::8872413:8833001:21:941:20260208,sncb,Fleurus,Louvain,BE,BE,46.1,50.0,50.0,0.833,55.32,False,day,0,6.92,faible_potentiel
sncb_88____:007::8872413:8833001:21:941:20260426,sncb_88____:007::8872413:8833001:21:941:20260426,sncb,Fleurus,Louvain,BE,BE,46.1,52.0,52.0,0.867,53.19,False,day,0,6.92,faible_potentiel
sncb_88____:007::8874609:8841673:34:1043:20260517,sncb_88____:007::8874609:8841673:34:1043:20260517,sncb,Tamines,Liers,BE,BE,73.8,97.0,97.0,1.617,45.65,False,day,0,11.07,faible_potentiel
sncb_88____:007::8874609:8841673:34:1143:20260517,sncb_88____:007::8874609:8841673:34:1143:20260517,sncb,Tamines,Liers,BE,BE,73.8,97.0,97.0,1.617,45.65,False,day,0,11.07,faible_potentiel
sncb_88____:007::8874609:8841673:34:1243:20260517,sncb_88____:007::8874609:8841673:34:1243:20260517,sncb,Tamines,Liers,BE,BE,73.8,97.0,97.0,1.617,45.65,False,day,0,11.07,faible_potentiel
sncb_88____:007::8874609:8841673:34:1343:20260517,sncb_88____:007::8874609:8841673:34:1343:20260517,sncb,Tamines,Liers,BE,BE,73.8,97.0,97.0,1.617,45.65,False,day,0,11.07,faible_potentiel
sncb_88____:007::8874609:8841673:34:1443:20260517,sncb_88____:007::8874609:8841673:34:1443:20260517,sncb,Tamines,Liers,BE,BE,73.8,97.0,97.0,1.617,45.65,False,day,0,11.07,faible_potentiel
sncb_88____:007::8874609:8841673:34:1543:20260517,sncb_88____:007::8874609:8841673:34:1543:20260517,sncb,Tamines,Liers,BE,BE,73.8,97.0,97.0,1.617,45.65,False,day,0,11.07,faible_potentiel
sncb_88____:007::8874609:8841673:34:1643:20260517,sncb_88____:007::8874609:8841673:34:1643:20260517,sncb,Tamines,Liers,BE,BE,73.8,97.0,97.0,1.617,45.65,False,day,0,11.07,faible_potentiel
sncb_88____:007::8874609:8841673:34:1743:20260517,sncb_88____:007::8874609:8841673:34:1743:20260517,sncb,Tamines,Liers,BE,BE,73.8,97.0,97.0,1.617,45.65,False,day,0,11.07,faible_potentiel
sncb_88____:007::8874609:8841673:34:1843:20260517,sncb_88____:007::8874609:8841673:34:1843:20260517,sncb,Tamines,Liers,BE,BE,73.8,97.0,97.0,1.617,45.65,False,day,0,11.07,faible_potentiel
sncb_88____:007::8874609:8841673:34:1943:20260517,sncb_88____:007::8874609:8841673:34:1943:20260517,sncb,Tamines,Liers,BE,BE,73.8,97.0,97.0,1.617,45.65,False,day,0,11.07,faible_potentiel
sncb_88____:007::8874609:8841673:34:2043:20260517,sncb_88____:007::8874609:8841673:34:2043:20260517,sncb,Tamines,Liers,BE,BE,73.8,97.0,97.0,1.617,45.65,False,day,0,11.07,faible_potentiel
sncb_88____:007::8874609:8841673:34:2143:20260517,sncb_88____:007::8874609:8841673:34:2143:20260517,sncb,Tamines,Liers,BE,BE,73.8,97.0,97.0,1.617,45.65,False,day,0,11.07,faible_potentiel
sncb_88____:007::8874609:8841673:34:2243:20260517,sncb_88____:007::8874609:8841673:34:2243:20260517,sncb,Tamines,Liers,BE,BE,73.8,97.0,97.0,1.617,45.65,False,day,0,11.07,faible_potentiel
sncb_88____:007::8874609:8841673:34:2343:20260516,sncb_88____:007::8874609:8841673:34:2343:20260516,sncb,Tamines,Liers,BE,BE,73.8,97.0,97.0,1.617,45.65,False,day,0,11.07,faible_potentiel
sncb_88____:007::8874609:8841673:34:2343:20260517,sncb_88____:007::8874609:8841673:34:2343:20260517,sncb,Tamines,Liers,BE,BE,73.8,97.0,97.0,1.617,45.65,False,day,0,11.07,faible_potentiel
sncb_88____:007::8874609:8841673:34:843:20260517,sncb_88____:007::8874609:8841673:34:843:20260517,sncb,Tamines,Liers,BE,BE,73.8,97.0,97.0,1.617,45.65,False,day,0,11.07,faible_potentiel
sncb_88____:007::8874609:8841673:34:943:20260517,sncb_88____:007::8874609:8841673:34:943:20260517,sncb,Tamines,Liers,BE,BE,73.8,97.0,97.0,1.617,45.65,False,day,0,11.07,faible_potentiel
sncb_88____:007::8874609:8863008:10:2255:20260517,sncb_88____:007::8874609:8863008:10:2255:20260517,sncb,Tamines,Namur,BE,BE,18.4,19.0,19.0,0.317,58.11,False,day,0,2.76,faible_potentiel
sncb_88____:007::8874609:8863008:10:2327:20260517,sncb_88____:007::8874609:8863008:10:2327:20260517,sncb,Tamines,Namur,BE,BE,18.4,21.0,21.0,0.35,52.57,False,day,0,2.76,faible_potentiel
sncb_88____:007::8874609:8872009:7:2307:20260525,sncb_88____:007::8874609:8872009:7:2307:20260525,sncb,Tamines,Charleroi-Central,BE,BE,12.4,14.0,14.0,0.233,53.14,False,day,0,1.86,faible_potentiel
sncb_88____:007::8874609:8885704:33:1046:20260222,sncb_88____:007::8874609:8885704:33:1046:20260222,sncb,Tamines,Mouscron,BE,BE,103.3,114.0,114.0,1.9,54.37,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:1046:20260315,sncb_88____:007::8874609:8885704:33:1046:20260315,sncb,Tamines,Mouscron,BE,BE,103.3,113.0,113.0,1.883,54.85,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:1046:20260523,sncb_88____:007::8874609:8885704:33:1046:20260523,sncb,Tamines,Mouscron,BE,BE,103.3,113.0,113.0,1.883,54.85,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:1046:20260525,sncb_88____:007::8874609:8885704:33:1046:20260525,sncb,Tamines,Mouscron,BE,BE,103.3,113.0,113.0,1.883,54.85,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:1146:20260222,sncb_88____:007::8874609:8885704:33:1146:20260222,sncb,Tamines,Mouscron,BE,BE,103.3,114.0,114.0,1.9,54.37,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:1146:20260315,sncb_88____:007::8874609:8885704:33:1146:20260315,sncb,Tamines,Mouscron,BE,BE,103.3,113.0,113.0,1.883,54.85,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:1146:20260523,sncb_88____:007::8874609:8885704:33:1146:20260523,sncb,Tamines,Mouscron,BE,BE,103.3,113.0,113.0,1.883,54.85,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:1146:20260525,sncb_88____:007::8874609:8885704:33:1146:20260525,sncb,Tamines,Mouscron,BE,BE,103.3,113.0,113.0,1.883,54.85,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:1246:20260222,sncb_88____:007::8874609:8885704:33:1246:20260222,sncb,Tamines,Mouscron,BE,BE,103.3,114.0,114.0,1.9,54.37,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:1246:20260315,sncb_88____:007::8874609:8885704:33:1246:20260315,sncb,Tamines,Mouscron,BE,BE,103.3,113.0,113.0,1.883,54.85,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:1246:20260523,sncb_88____:007::8874609:8885704:33:1246:20260523,sncb,Tamines,Mouscron,BE,BE,103.3,113.0,113.0,1.883,54.85,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:1246:20260525,sncb_88____:007::8874609:8885704:33:1246:20260525,sncb,Tamines,Mouscron,BE,BE,103.3,113.0,113.0,1.883,54.85,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:1346:20260222,sncb_88____:007::8874609:8885704:33:1346:20260222,sncb,Tamines,Mouscron,BE,BE,103.3,114.0,114.0,1.9,54.37,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:1346:20260315,sncb_88____:007::8874609:8885704:33:1346:20260315,sncb,Tamines,Mouscron,BE,BE,103.3,113.0,113.0,1.883,54.85,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:1346:20260525,sncb_88____:007::8874609:8885704:33:1346:20260525,sncb,Tamines,Mouscron,BE,BE,103.3,113.0,113.0,1.883,54.85,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:1446:20260222,sncb_88____:007::8874609:8885704:33:1446:20260222,sncb,Tamines,Mouscron,BE,BE,103.3,114.0,114.0,1.9,54.37,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:1446:20260315,sncb_88____:007::8874609:8885704:33:1446:20260315,sncb,Tamines,Mouscron,BE,BE,103.3,113.0,113.0,1.883,54.85,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:1446:20260525,sncb_88____:007::8874609:8885704:33:1446:20260525,sncb,Tamines,Mouscron,BE,BE,103.3,113.0,113.0,1.883,54.85,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:1546:20260222,sncb_88____:007::8874609:8885704:33:1546:20260222,sncb,Tamines,Mouscron,BE,BE,103.3,114.0,114.0,1.9,54.37,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:1546:20260315,sncb_88____:007::8874609:8885704:33:1546:20260315,sncb,Tamines,Mouscron,BE,BE,103.3,113.0,113.0,1.883,54.85,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:1546:20260525,sncb_88____:007::8874609:8885704:33:1546:20260525,sncb,Tamines,Mouscron,BE,BE,103.3,113.0,113.0,1.883,54.85,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:1646:20260222,sncb_88____:007::8874609:8885704:33:1646:20260222,sncb,Tamines,Mouscron,BE,BE,103.3,113.0,113.0,1.883,54.85,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:1646:20260315,sncb_88____:007::8874609:8885704:33:1646:20260315,sncb,Tamines,Mouscron,BE,BE,103.3,113.0,113.0,1.883,54.85,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:1646:20260525,sncb_88____:007::8874609:8885704:33:1646:20260525,sncb,Tamines,Mouscron,BE,BE,103.3,113.0,113.0,1.883,54.85,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:1746:20260525,sncb_88____:007::8874609:8885704:33:1746:20260525,sncb,Tamines,Mouscron,BE,BE,103.3,113.0,113.0,1.883,54.85,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:1846:20260525,sncb_88____:007::8874609:8885704:33:1846:20260525,sncb,Tamines,Mouscron,BE,BE,103.3,113.0,113.0,1.883,54.85,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:1946:20260525,sncb_88____:007::8874609:8885704:33:1946:20260525,sncb,Tamines,Mouscron,BE,BE,103.3,113.0,113.0,1.883,54.85,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:2046:20260525,sncb_88____:007::8874609:8885704:33:2046:20260525,sncb,Tamines,Mouscron,BE,BE,103.3,113.0,113.0,1.883,54.85,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:2146:20260525,sncb_88____:007::8874609:8885704:33:2146:20260525,sncb,Tamines,Mouscron,BE,BE,103.3,113.0,113.0,1.883,54.85,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:2246:20260525,sncb_88____:007::8874609:8885704:33:2246:20260525,sncb,Tamines,Mouscron,BE,BE,103.3,113.0,113.0,1.883,54.85,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:2346:20260525,sncb_88____:007::8874609:8885704:33:2346:20260525,sncb,Tamines,Mouscron,BE,BE,103.3,113.0,113.0,1.883,54.85,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:846:20260222,sncb_88____:007::8874609:8885704:33:846:20260222,sncb,Tamines,Mouscron,BE,BE,103.3,114.0,114.0,1.9,54.37,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:846:20260315,sncb_88____:007::8874609:8885704:33:846:20260315,sncb,Tamines,Mouscron,BE,BE,103.3,113.0,113.0,1.883,54.85,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:846:20260523,sncb_88____:007::8874609:8885704:33:846:20260523,sncb,Tamines,Mouscron,BE,BE,103.3,113.0,113.0,1.883,54.85,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:846:20260525,sncb_88____:007::8874609:8885704:33:846:20260525,sncb,Tamines,Mouscron,BE,BE,103.3,113.0,113.0,1.883,54.85,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:946:20260222,sncb_88____:007::8874609:8885704:33:946:20260222,sncb,Tamines,Mouscron,BE,BE,103.3,114.0,114.0,1.9,54.37,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:946:20260315,sncb_88____:007::8874609:8885704:33:946:20260315,sncb,Tamines,Mouscron,BE,BE,103.3,113.0,113.0,1.883,54.85,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:946:20260523,sncb_88____:007::8874609:8885704:33:946:20260523,sncb,Tamines,Mouscron,BE,BE,103.3,113.0,113.0,1.883,54.85,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874609:8885704:33:946:20260525,sncb_88____:007::8874609:8885704:33:946:20260525,sncb,Tamines,Mouscron,BE,BE,103.3,113.0,113.0,1.883,54.85,False,day,0,15.5,faible_potentiel
sncb_88____:007::8874716:8872009:8:714:20260320,sncb_88____:007::8874716:8872009:8:714:20260320,sncb,Auvelais,Charleroi-Central,BE,BE,14.5,12.0,12.0,0.2,72.5,False,day,0,2.17,faible_potentiel
sncb_88____:007::8874724:8872009:9:746:20260320,sncb_88____:007::8874724:8872009:9:746:20260320,sncb,Jemeppe-sur-Sambre,Charleroi-Central,BE,BE,16.7,14.0,14.0,0.233,71.57,False,day,0,2.5,faible_potentiel
sncb_88____:007::8881000:8812005:17:1124:20260308,sncb_88____:007::8881000:8812005:17:1124:20260308,sncb,Mons,Bruxelles-Nord,BE,BE,53.9,64.0,64.0,1.067,50.53,False,day,0,8.08,faible_potentiel
sncb_88____:007::8881000:8812005:17:1624:20260308,sncb_88____:007::8881000:8812005:17:1624:20260308,sncb,Mons,Bruxelles-Nord,BE,BE,53.9,64.0,64.0,1.067,50.53,False,day,0,8.08,faible_potentiel
sncb_88____:007::8881000:8812005:17:1924:20260308,sncb_88____:007::8881000:8812005:17:1924:20260308,sncb,Mons,Bruxelles-Nord,BE,BE,53.9,64.0,64.0,1.067,50.53,False,day,0,8.08,faible_potentiel
sncb_88____:007::8881000:8812005:17:2224:20260308,sncb_88____:007::8881000:8812005:17:2224:20260308,sncb,Mons,Bruxelles-Nord,BE,BE,53.9,64.0,64.0,1.067,50.53,False,day,0,8.08,faible_potentiel
sncb_88____:007::8881000:8812005:17:624:20260308,sncb_88____:007::8881000:8812005:17:624:20260308,sncb,Mons,Bruxelles-Nord,BE,BE,53.9,64.0,64.0,1.067,50.53,False,day,0,8.08,faible_potentiel
sncb_88____:007::8881000:8812005:17:724:20260308,sncb_88____:007::8881000:8812005:17:724:20260308,sncb,Mons,Bruxelles-Nord,BE,BE,53.9,64.0,64.0,1.067,50.53,False,day,0,8.08,faible_potentiel
sncb_88____:007::8881000:8812005:17:824:20260307,sncb_88____:007::8881000:8812005:17:824:20260307,sncb,Mons,Bruxelles-Nord,BE,BE,53.9,64.0,64.0,1.067,50.53,False,day,0,8.08,faible_potentiel
sncb_88____:007::8881000:8812005:17:924:20260308,sncb_88____:007::8881000:8812005:17:924:20260308,sncb,Mons,Bruxelles-Nord,BE,BE,53.9,64.0,64.0,1.067,50.53,False,day,0,8.08,faible_potentiel
sncb_88____:007::8881000:8812005:21:1024:20260308,sncb_88____:007::8881000:8812005:21:1024:20260308,sncb,Mons,Bruxelles-Nord,BE,BE,53.9,64.0,64.0,1.067,50.53,False,day,0,8.08,faible_potentiel
sncb_88____:007::8881000:8812005:21:1224:20260308,sncb_88____:007::8881000:8812005:21:1224:20260308,sncb,Mons,Bruxelles-Nord,BE,BE,53.9,64.0,64.0,1.067,50.53,False,day,0,8.08,faible_potentiel
